iter	MultiRMSE
0	1.979803539
1	1.927908052
2	1.87948126
3	1.830851656
4	1.78428419
5	1.738333656
6	1.694245382
7	1.651389808
8	1.608008413
9	1.567003135
10	1.526352497
11	1.488415458
12	1.450399241
13	1.412428693
14	1.376321673
15	1.340880639
16	1.307449123
17	1.27544649
18	1.242603034
19	1.21133391
20	1.181289747
21	1.1517992
22	1.122458666
23	1.095687322
24	1.06879956
25	1.041989031
26	1.015675724
27	0.9911221435
28	0.9657657419
29	0.9410975506
30	0.9180274723
31	0.8954572683
32	0.8733632999
33	0.8518683905
34	0.83138223
35	0.8114250697
36	0.792285916
37	0.7724261654
38	0.7537602961
39	0.7358386469
40	0.7180588045
41	0.7013060143
42	0.6840690558
43	0.6682587954
44	0.6523156094
45	0.6371027966
46	0.6218447504
47	0.6067867224
48	0.5928527814
49	0.5792757503
50	0.5661867394
51	0.5534081082
52	0.5406256841
53	0.528342024
54	0.5163636872
55	0.5049599664
56	0.4936623116
57	0.4832348841
58	0.4732342486
59	0.4629110303
60	0.4528311594
61	0.442744096
62	0.4335358607
63	0.4238810669
64	0.4151255143
65	0.4062777683
66	0.3980415156
67	0.3894471304
68	0.3814151885
69	0.3736206221
70	0.3659792631
71	0.3583272886
72	0.3511633186
73	0.3440292328
74	0.3372999997
75	0.3311824044
76	0.324417978
77	0.3179550909
78	0.3117262335
79	0.306118795
80	0.3003266407
81	0.2944678742
82	0.288853713
83	0.2833496321
84	0.278088772
85	0.2728959608
86	0.2679355606
87	0.2631087034
88	0.2583673744
89	0.2537984879
90	0.2493636656
91	0.244841323
92	0.2407813287
93	0.2366744669
94	0.2327138675
95	0.2288768391
96	0.2253335334
97	0.2214423746
98	0.2176906232
99	0.2142174654
100	0.2109968672
101	0.2078052695
102	0.204546534
103	0.2013953534
104	0.1984011367
105	0.1956152223
106	0.1928096207
107	0.1902045547
108	0.1874450649
109	0.1847816949
110	0.1822989211
111	0.1797572497
112	0.1772675255
113	0.1750210695
114	0.172806109
115	0.1706897267
116	0.1685118174
117	0.166509893
118	0.16460958
119	0.1627666377
120	0.1608023818
121	0.1589189058
122	0.1572110245
123	0.1555686129
124	0.1538526454
125	0.1522156692
126	0.1505499083
127	0.1490292449
128	0.1475672154
129	0.1462364862
130	0.1448035422
131	0.143416802
132	0.1422120014
133	0.140905073
134	0.1396582762
135	0.1384084951
136	0.1371853483
137	0.1360380097
138	0.1348361894
139	0.1337432589
140	0.1327137367
141	0.1316366063
142	0.1306835407
143	0.1296351706
144	0.1287435063
145	0.1277922122
146	0.1268525657
147	0.1259194243
148	0.1250203605
149	0.1240524001
150	0.1231386078
151	0.1222959428
152	0.1213765113
153	0.1204450433
154	0.1196440213
155	0.1189432741
156	0.1182575501
157	0.1176978413
158	0.1168994444
159	0.1161336909
160	0.1153491887
161	0.1148019885
162	0.1142239917
163	0.1136293976
164	0.1129959619
165	0.1123592931
166	0.1116863079
167	0.1110620027
168	0.1104877632
169	0.1099532791
170	0.1094218661
171	0.1087978479
172	0.1082617371
173	0.1077526214
174	0.1072595206
175	0.1067505184
176	0.106298271
177	0.1057129342
178	0.1052422332
179	0.1047338242
180	0.1043055866
181	0.1037724645
182	0.1033469534
183	0.1029321195
184	0.1026044903
185	0.1021714216
186	0.1017647104
187	0.1014244963
188	0.1011056492
189	0.1006818938
190	0.1003096843
191	0.09998004081
192	0.09966105947
193	0.09937168577
194	0.09906646478
195	0.09868787566
196	0.09832794022
197	0.09795903191
198	0.09765137169
199	0.09732592319
200	0.09700899585
201	0.09664607349
202	0.09641741564
203	0.09604157706
204	0.09564594935
205	0.09533600554
206	0.09503344635
207	0.09477396049
208	0.09442857192
209	0.09414121851
210	0.09394329617
211	0.09365789954
212	0.09338726272
213	0.0931555598
214	0.09285526066
215	0.09256350505
216	0.09227029146
217	0.0919779289
218	0.0917053997
219	0.09150021883
220	0.09129342203
221	0.09099057656
222	0.0907221692
223	0.09047755974
224	0.09026134111
225	0.0900390794
226	0.08981413958
227	0.08959051722
228	0.08935742333
229	0.08912190035
230	0.08892635242
231	0.08876140125
232	0.08859627533
233	0.08843443721
234	0.08822953804
235	0.08804864774
236	0.08783102001
237	0.08763229189
238	0.08747834209
239	0.08729865956
240	0.08717967143
241	0.08696761593
242	0.08679495388
243	0.08665463669
244	0.08646111926
245	0.0863070038
246	0.08616920215
247	0.08597710922
248	0.08582699659
249	0.0855997131
250	0.08540619237
251	0.08522658946
252	0.08503509629
253	0.08483982038
254	0.08468817274
255	0.08447049938
256	0.08434451382
257	0.08418607857
258	0.08403081243
259	0.0838119572
260	0.08366360627
261	0.08353062033
262	0.0834254927
263	0.0832845625
264	0.08314003139
265	0.08300325552
266	0.08285657749
267	0.08273893118
268	0.08264993794
269	0.08250219076
270	0.08241578311
271	0.0822798851
272	0.08207941818
273	0.08194256797
274	0.08178586115
275	0.08160806158
276	0.08147054621
277	0.08138465527
278	0.08129229355
279	0.08115644583
280	0.08107728762
281	0.08093025539
282	0.08079898574
283	0.0806930554
284	0.08061823509
285	0.08051544493
286	0.08044015485
287	0.08028531242
288	0.08017979549
289	0.08004695629
290	0.07992952151
291	0.07982622895
292	0.07975541822
293	0.07963351735
294	0.07949395258
295	0.07940778462
296	0.07922881414
297	0.07914230173
298	0.07903372941
299	0.07891652943
300	0.07882051909
301	0.07873191286
302	0.07859722885
303	0.07843203844
304	0.07828875228
305	0.07819195936
306	0.0780705574
307	0.07792768746
308	0.07775442443
309	0.07759001419
310	0.07743770965
311	0.07732711708
312	0.07719861205
313	0.07713029746
314	0.07706659377
315	0.07698496949
316	0.07689980232
317	0.07677407176
318	0.07667341541
319	0.07657127043
320	0.0764944195
321	0.07641858082
322	0.07631621189
323	0.07623318981
324	0.07617241052
325	0.07607770757
326	0.07601315317
327	0.07589641687
328	0.07580626968
329	0.07571494903
330	0.07563110545
331	0.07556516358
332	0.07549660298
333	0.07540456867
334	0.07531873788
335	0.07522500003
336	0.07515522797
337	0.07506667809
338	0.07498511961
339	0.07489923087
340	0.07477112618
341	0.07470784769
342	0.07458533822
343	0.07452064002
344	0.07443025861
345	0.07433902176
346	0.07426058824
347	0.0741882411
348	0.07411488074
349	0.07404998254
350	0.0739601131
351	0.0738657781
352	0.07378247368
353	0.0737166866
354	0.07364935037
355	0.07360432572
356	0.07354462357
357	0.07347169894
358	0.0734278265
359	0.07333454867
360	0.07324432969
361	0.07316101441
362	0.07310013299
