iter	Passed	Remaining
159	109831	1263062
160	110474	1261876
161	111107	1260595
162	111725	1259138
163	112353	1257808
164	112973	1256406
165	113617	1255268
166	114272	1254258
167	114944	1253441
168	115575	1252185
169	116209	1250959
170	116870	1250035
171	117518	1248977
172	118150	1247746
173	118785	1246566
174	119463	1245838
175	120094	1244618
176	120741	1243564
177	121388	1242525
178	122038	1241515
179	122684	1240474
180	123326	1239399
181	123979	1238428
182	124606	1237211
183	125278	1236442
184	125905	1235238
185	126570	1234401
186	127210	1233328
187	127858	1232335
188	128540	1231675
189	129184	1230649
190	129822	1229573
191	130494	1228824
192	131155	1227970
193	131812	1227078
194	132449	1226010
195	133116	1225215
196	133742	1224046
197	134363	1222840
198	134999	1221776
199	135626	1220636
200	136281	1219750
201	136938	1218884
202	137575	1217845
203	138210	1216795
204	138836	1215666
205	139471	1214616
206	140125	1213746
207	140762	1212725
208	141385	1211587
209	142016	1210523
210	142663	1209598
211	143282	1208435
212	143927	1207500
213	144562	1206490
214	145190	1205416
215	145840	1204536
216	146468	1203473
217	147089	1202352
218	147741	1201493
219	148356	1200342
220	148991	1199350
221	149647	1198531
222	150273	1197469
223	150904	1196458
224	151573	1195747
225	152189	1194619
226	152818	1193600
227	153443	1192548
228	154088	1191661
229	154732	1190766
230	155367	1189804
231	156011	1188917
232	156657	1188045
233	157318	1187283
234	157955	1186346
235	158579	1185314
236	159236	1184527
237	159904	1183829
238	160553	1182991
239	161193	1182088
240	161816	1181057
241	162480	1180335
242	163151	1179660
243	163824	1178996
244	164498	1178344
245	165161	1177614
246	165801	1176719
247	166436	1175795
248	167085	1174966
249	167741	1174192
250	168371	1173237
251	169013	1172365
252	169669	1171590
253	170308	1170702
254	170943	1169792
255	171585	1168923
256	172214	1167977
257	172863	1167163
258	173485	1166172
259	174107	1165180
260	174749	1164327
261	175388	1163453
262	176039	1162662
263	176681	1161817
264	177321	1160956
265	177965	1160124
266	178631	1159431
267	179274	1158592
268	179914	1157737
269	180553	1156880
270	181192	1156024
271	181840	1155222
272	182460	1154244
273	183112	1153477
274	183778	1152791
275	184406	1151871
276	185031	1150935
277	185673	1150106
278	186302	1149197
279	186951	1148414
280	187585	1147543
281	188204	1146577
282	188836	1145697
283	189469	1144825
284	190117	1144039
285	190746	1143145
286	191374	1142246
287	192023	1141474
288	192653	1140589
289	193301	1139813
290	193947	1139024
291	194565	1138072
292	195217	1137325
293	195855	1136495
294	196490	1135650
295	197113	1134734
296	197741	1133852
297	198385	1133058
298	199052	1132402
299	199699	1131627
300	200352	1130891
301	200981	1130020
302	201606	1129127
303	202235	1128263
304	202890	1127539
305	203526	1126709
306	204176	1125964
307	204830	1125235
308	205477	1124474
309	206100	1123581
310	206763	1122905
311	207420	1122195
312	208057	1121385
313	208710	1120657
314	209344	1119828
315	210003	1119134
316	210649	1118367
317	211287	1117562
318	211918	1116721
319	212546	1115870
320	213228	1115296
321	213861	1114468
322	214476	1113553
323	215137	1112873
324	215809	1112247
325	216437	1111397
326	217091	1110685
327	217752	1110008
328	218372	1109118
329	219017	1108361
330	219673	1107658
331	220318	1106901
332	220948	1106070
333	221616	1105429
334	222280	1104764
335	222905	1103914
336	223556	1103186
337	224169	1102279
338	224804	1101476
339	225454	1100750
340	226116	1100080
341	226753	1099291
342	227420	1098646
343	228039	1097770
344	228689	1097047
345	229321	1096234
346	229946	1095391
347	230563	1094514
348	231194	1093702
349	231815	1092842
350	232471	1092150
351	233111	1091383
352	233757	1090648
353	234380	1089804
354	235056	1089207
355	235708	1088497
356	236334	1087667
357	236991	1086983
358	237664	1086370
359	238302	1085602
360	238957	1084905
361	239633	1084308
362	240305	1083689
363	240955	1082976
364	241614	1082299
365	242237	1081464
366	242859	1080624
367	243497	1079856
368	244149	1079154
369	244815	1078512
370	245473	1077833
371	246104	1077039
372	246750	1076308
373	247380	1075511
374	248017	1074743
375	248678	1074079
376	249313	1073303
377	249981	1072672
378	250629	1071952
379	251263	1071177
380	251884	1070342
381	252508	1069525
382	253167	1068855
383	253790	1068033
384	254406	1067186
385	255077	1066566
386	255701	1065752
387	256351	1065046
388	256997	1064324
389	257639	1063587
390	258274	1062821
391	258924	1062119
392	259567	1061388
393	260206	1060638
394	260849	1059907
395	261477	1059117
396	262105	1058326
397	262767	1057673
398	263403	1056915
399	264019	1056077
400	264638	1055255
401	265263	1054456
402	265897	1053693
403	266543	1052978
404	267162	1052156
405	267820	1051493
406	268438	1050669
407	269087	1049967
408	269708	1049158
409	270337	1048380
410	270977	1047646
411	271598	1046842
412	272222	1046046
413	272842	1045237
414	273490	1044534
415	274103	1043701
416	274752	1043005
417	275407	1042331
418	276043	1041586
419	276695	1040900
420	277330	1040154
421	277957	1039376
422	278610	1038696
423	279266	1038028
424	279885	1037223
425	280503	1036413
426	281148	1035705
427	281813	1035070
428	282485	1034463
429	283136	1033777
430	283788	1033094
431	284405	1032285
432	285060	1031617
433	285686	1030841
434	286321	1030100
435	286945	1029319
436	287601	1028652
437	288214	1027832
438	288859	1027128
439	289524	1026495
440	290188	1025860
441	290832	1025152
442	291453	1024363
443	292076	1023584
444	292718	1022868
445	293350	1022123
446	293983	1021380
447	294596	1020567
448	295237	1019851
449	295902	1019219
450	296552	1018537
451	297177	1017767
452	297800	1016990
453	298420	1016206
454	299057	1015481
455	299706	1014796
456	300344	1014073
457	300972	1013319
458	301614	1012610
459	302239	1011846
460	302860	1011067
461	303519	1010417
462	304150	1009674
463	304796	1008982
464	305455	1008331
465	306104	1007648
466	306778	1007046
467	307439	1006404
468	308068	1005657
469	308742	1005054
470	309358	1004264
471	309989	1003525
472	310644	1002862
473	311265	1002092
474	311898	1001357
475	312561	1000723
476	313210	1000039
477	313822	999242
478	314468	998553
479	315143	997955
480	315777	997227
481	316429	996555
482	317060	995818
483	317681	995051
484	318334	994385
485	318966	993652
486	319604	992939
487	320276	992333
488	320909	991603
489	321529	990834
490	322190	990194
491	322847	989541
492	323492	988851
493	324113	988086
494	324729	987308
495	325385	986654
496	326008	985898
497	326642	985175
498	327260	984404
499	327900	983701
500	328554	983040
501	329211	982387
502	329842	981658
503	330455	980874
504	331080	980130
505	331712	979404
506	332366	978743
507	333015	978070
508	333669	977410
509	334279	976620
510	334939	975978
511	335570	975250
512	336191	974497
513	336855	973865
514	337513	973219
515	338143	972490
516	338784	971794
517	339416	971070
518	340062	970390
519	340723	969752
520	341382	969106
521	342015	968388
522	342642	967653
523	343295	966993
524	343929	966278
525	344581	965613
526	345241	964972
527	345883	964280
528	346498	963514
529	347114	962751
530	347784	962137
531	348443	961495
532	349074	960772
533	349714	960078
534	350347	959363
535	350978	958642
536	351646	958023
537	352282	957317
538	352897	956556
539	353552	955900
540	354188	955194
541	354817	954472
542	355449	953755
543	356067	953005
544	356704	952302
545	357345	951612
546	357971	950882
547	358589	950131
548	359224	949424
549	359846	948685
550	360508	948051
551	361131	947315
552	361792	946679
553	362429	945981
554	363102	945374
555	363782	944787
556	364406	944055
557	365069	943423
558	365707	942727
559	366325	941980
560	366959	941274
561	367581	940538
562	368223	939853
563	368871	939184
564	369525	938530
565	370185	937891
566	370863	937295
567	371517	936643
568	372181	936013
569	372802	935275
570	373451	934609
571	374065	933855
572	374695	933141
573	375341	932469
574	375992	931807
575	376618	931084
576	377271	930428
577	377899	929711
578	378538	929021
579	379156	928280
580	379780	927554
581	380396	926809
582	381011	926059
583	381663	925402
584	382330	924782
585	382974	924104
586	383615	923421
587	384260	922748
588	384873	921998
589	385492	921260
590	386106	920513
591	386756	919853
592	387403	919184
593	388032	918473
594	388679	917805
595	389290	917052
596	389931	916372
597	390587	915724
598	391198	914974
599	391816	914239
600	392470	913587
601	393114	912913
602	393763	912251
603	394404	911569
604	395035	910866
605	395680	910194
606	396319	909509
607	396954	908817
608	397596	908138
609	398265	907523
610	398933	906904
611	399559	906191
612	400188	905482
613	400810	904761
614	401429	904032
615	402047	903300
616	402691	902629
617	403312	901905
618	403968	901261
619	404612	900589
620	405231	899862
621	405852	899140
622	406473	898418
623	407142	897801
624	407777	897110
625	408405	896405
626	409038	895709
627	409663	894996
628	410284	894276
629	410912	893570
630	411528	892839
631	412199	892228
632	412865	891605
633	413506	890929
634	414164	890290
635	414826	889660
636	415444	888933
637	416091	888270
638	416707	887542
639	417354	886878
640	417976	886163
641	418594	885437
642	419210	884709
643	419831	883992
644	420459	883290
645	421125	882669
646	421757	881975
647	422411	881327
648	423030	880607
649	423693	879978
650	424352	879342
651	424971	878621
652	425588	877897
653	426242	877250
654	426876	876562
655	427537	875930
656	428186	875274
657	428848	874642
658	429495	873981
659	430120	873275
660	430773	872625
661	431395	871914
662	432050	871268
663	432703	870621
664	433375	870009
665	434011	869325
666	434683	868715
667	435317	868027
668	435941	867322
669	436574	866632
670	437232	865993
671	437854	865283
672	438478	864577
673	439100	863868
674	439758	863229
675	440394	862548
676	441022	861849
677	441679	861210
678	442360	860615
679	442992	859926
680	443642	859272
681	444266	858568
682	444904	857891
683	445520	857171
684	446138	856455
685	446785	855795
686	447443	855157
687	448061	854442
688	448676	853722
689	449288	852996
690	449923	852315
691	450584	851682
692	451232	851026
693	451865	850340
694	452511	849680
695	453167	849037
696	453796	848345
697	454413	847629
698	455075	847000
699	455743	846380
700	456377	845697
701	457026	845043
702	457662	844364
703	458318	843722
704	458963	843060
705	459598	842380
706	460251	841733
707	460900	841078
708	461560	840442
709	462189	839752
710	462838	839097
711	463505	838477
712	464169	837848
713	464822	837201
714	465476	836555
715	466127	835904
716	466757	835215
717	467381	834516
718	468002	833811
719	468630	833120
720	469283	832473
721	469905	831771
722	470573	831151
723	471208	830471
724	471835	829780
725	472491	829137
726	473157	828513
727	473802	827853
728	474455	827206
729	475070	826492
730	475728	825854
731	476363	825175
732	476999	824499
733	477666	823876
734	478316	823224
735	478931	822512
736	479562	821827
737	480225	821197
738	480849	820502
739	481508	819865
740	482149	819199
741	482770	818497
742	483425	817854
743	484071	817196
744	484695	816500
745	485325	815814
746	485946	815114
747	486567	814414
748	487214	813758
749	487879	813133
750	488511	812451
751	489169	811812
752	489806	811139
753	490456	810488
754	491092	809815
755	491761	809195
756	492392	808513
757	493022	807827
758	493664	807164
759	494336	806549
760	494957	805850
761	495599	805185
762	496238	804518
763	496861	803823
764	497495	803146
765	498140	802486
766	498762	801791
767	499417	801148
768	500069	800501
769	500712	799839
770	501326	799131
771	501986	798496
772	502604	797795
773	503257	797149
774	503900	796487
775	504562	795856
776	505187	795165
777	505813	794478
778	506471	793839
779	507107	793167
780	507736	792484
781	508397	791851
782	509064	791228
783	509726	790596
784	510361	789922
785	511002	789257
786	511648	788601
787	512270	787908
788	512905	787235
789	513575	786616
790	514193	785916
791	514826	785240
792	515467	784577
793	516091	783887
794	516718	783201
795	517353	782528
796	517978	781842
797	518611	781167
798	519241	780486
799	519869	779803
800	520538	779183
801	521154	778482
802	521812	777844
803	522473	777211
804	523103	776533
805	523778	775920
806	524419	775256
807	525036	774558
808	525683	773905
809	526310	773221
810	526984	772607
811	527642	771970
812	528268	771285
813	528914	770629
814	529573	769992
815	530187	769292
816	530830	768632
817	531479	767981
818	532107	767300
819	532729	766611
820	533350	765919
821	533989	765254
822	534619	764576
823	535244	763893
824	535927	763291
825	536563	762622
826	537221	761984
827	537876	761342
828	538520	760684
829	539138	759990
830	539796	759352
831	540445	758702
832	541070	758018
833	541724	757374
834	542374	756726
835	543000	756044
836	543628	755363
837	544266	754698
838	544894	754020
839	545523	753341
840	546189	752715
841	546826	752048
842	547487	751415
843	548114	750735
844	548790	750121
845	549418	749442
846	550080	748811
847	550717	748144
848	551373	747504
849	552046	746886
850	552726	746278
851	553387	745643
852	554061	745027
853	554727	744399
854	555368	743738
855	556015	743085
856	556653	742421
857	557296	741763
858	557937	741102
859	558589	740456
860	559250	739822
861	559875	739139
862	560499	738457
863	561118	737767
864	561735	737074
865	562361	736395
866	562980	735705
867	563598	735015
868	564266	734390
869	564915	733740
870	565545	733065
871	566173	732389
872	566803	731715
873	567428	731035
874	568078	730386
875	568693	729694
876	569345	729048
877	569963	728359
878	570634	727737
879	571253	727050
880	571883	726376
881	572531	725725
882	573209	725113
883	573866	724474
884	574517	723827
885	575151	723158
886	575795	722503
887	576449	721859
888	577125	721244
889	577777	720599
890	578403	719921
891	579025	719237
892	579693	718612
893	580334	717952
894	580954	717268
895	581603	716618
896	582224	715934
897	582876	715289
898	583499	714608
899	584124	713930
900	584757	713261
901	585405	712610
902	586022	711922
903	586643	711240
904	587324	710629
905	587953	709957
906	588580	709282
907	589242	708648
908	589862	707964
909	590507	707311
910	591149	706654
911	591780	705983
912	592422	705326
913	593079	704687
914	593704	704010
915	594372	703383
916	595043	702761
917	595689	702109
918	596332	701453
919	596957	700775
920	597611	700133
921	598276	699502
922	598895	698820
923	599535	698159
924	600174	697499
925	600818	696845
926	601444	696170
927	602058	695480
928	602713	694839
929	603347	694173
930	603965	693490
931	604621	692849
932	605247	692175
933	605918	691551
934	606545	690877
935	607164	690196
936	607795	689526
937	608435	688868
938	609060	688193
939	609690	687523
940	610309	686841
941	610933	686165
942	611593	685529
943	612213	684849
944	612837	684172
945	613513	683554
946	614131	682872
947	614759	682201
948	615375	681516
949	615995	680837
950	616648	680194
951	617323	679574
952	617948	678900
953	618574	678227
954	619219	677574
955	619896	676957
956	620550	676315
957	621201	675669
958	621827	674997
959	622464	674336
960	623085	673658
961	623733	673009
962	624408	672390
963	625041	671724
964	625688	671075
965	626338	670428
966	627005	669799
967	627676	669175
968	628307	668508
969	628935	667839
970	629559	667164
971	630234	666544
972	630881	665894
973	631539	665256
974	632200	664620
975	632846	663970
976	633516	663344
977	634144	662674
978	634774	662006
979	635389	661323
980	636061	660700
981	636689	660030
982	637323	659366
983	637971	658718
984	638619	658069
985	639288	657442
986	639905	656762
987	640536	656095
988	641190	655453
989	641828	654795
990	642488	654158
991	643147	653520
992	643796	652872
993	644447	652227
994	645086	651569
995	645734	650920
996	646376	650266
997	647036	649629
998	647659	648956
999	648283	648283
1000	648942	647645
1001	649592	646999
1002	650243	646354
1003	650899	645713
1004	651547	645064
1005	652202	644423
1006	652822	643746
1007	653445	643073
1008	654075	642407
1009	654734	641769
1010	655385	641124
1011	656028	640470
1012	656647	639793
1013	657265	639116
1014	657889	638444
1015	658547	637805
1016	659211	637173
1017	659840	636506
1018	660470	635840
1019	661161	635233
1020	661826	634601
1021	662455	633934
1022	663106	633289
1023	663769	632655
1024	664423	632012
1025	665099	631390
1026	665714	630711
1027	666369	630069
1028	667047	629449
1029	667707	628812
1030	668351	628159
1031	669001	627512
1032	669666	626880
1033	670309	626227
1034	670945	625567
1035	671583	624909
1036	672235	624264
1037	672860	623594
1038	673519	622956
1039	674157	622299
1040	674814	621659
1041	675457	621005
1042	676074	620328
1043	676738	619695
1044	677370	619032
1045	677994	618362
1046	678657	617727
1047	679329	617100
1048	679944	616422
1049	680559	615744
1050	681176	615067
1051	681841	614434
1052	682512	613807
1053	683166	613164
1054	683790	612495
1055	684447	611854
1056	685119	611227
1057	685743	610558
1058	686417	609932
1059	687089	609305
1060	687732	608652
1061	688369	607994
1062	689015	607344
1063	689643	606678
1064	690270	606012
1065	690905	605352
1066	691573	604722
1067	692241	604090
1068	692867	603423
1069	693529	602787
1070	694192	602151
1071	694816	601482
1072	695457	600828
1073	696103	600178
1074	696764	599541
1075	697428	598906
1076	698120	598296
1077	698747	597630
1078	699384	596972
1079	700051	596340
1080	700717	595707
1081	701350	595046
1082	702014	594411
1083	702637	593741
1084	703282	593090
1085	703940	592451
1086	704570	591787
1087	705240	591157
1088	705891	590511
1089	706515	589843
1090	707139	589174
1091	707761	588505
1092	708380	587832
1093	709020	587178
1094	709677	586537
1095	710298	585866
1096	710930	585205
1097	711577	584556
1098	712228	583910
1099	712872	583259
1100	713509	582602
1101	714124	581927
1102	714782	581287
1103	715437	580644
1104	716093	580003
1105	716746	579359
1106	717398	578714
1107	718015	578041
1108	718639	577374
1109	719316	576749
1110	719975	576109
1111	720605	575447
1112	721246	574794
1113	721877	574132
1114	722543	573498
1115	723243	572891
1116	723870	572226
1117	724493	571559
1118	725142	570911
1119	725781	570257
1120	726401	569586
1121	727038	568930
1122	727707	568298
1123	728369	567661
1124	729017	567013
1125	729639	566345
1126	730289	565698
1127	730953	565063
1128	731603	564416
1129	732233	563755
1130	732893	563116
1131	733522	562453
1132	734147	561788
1133	734776	561125
1134	735437	560487
1135	736111	559859
1136	736761	559212
1137	737391	558551
1138	738065	557922
1139	738714	557276
1140	739341	556612
1141	740009	555978
1142	740664	555336
1143	741289	554671
1144	741947	554030
1145	742570	553364
1146	743235	552728
1147	743901	552094
1148	744584	551472
1149	745203	550802
1150	745831	550140
1151	746492	549501
1152	747130	548846
1153	747755	548180
1154	748386	547520
1155	749040	546877
1156	749698	546236
1157	750343	545586
1158	750996	544941
1159	751661	544306
1160	752278	543636
1161	752904	542972
1162	753531	542309
1163	754145	541637
1164	754771	540973
1165	755450	540347
1166	756104	539704
1167	756727	539038
1168	757382	538396
1169	758015	537737
1170	758669	537093
1171	759296	536431
1172	759976	535806
1173	760622	535157
1174	761255	534498
1175	761916	533859
1176	762583	533225
1177	763216	532567
1178	763882	531931
1179	764541	531291
1180	765160	530623
1181	765817	529981
1182	766457	529328
1183	767088	528668
1184	767749	528030
1185	768391	527378
1186	769043	526733
1187	769708	526097
1188	770365	525455
1189	770987	524790
1190	771607	524122
1191	772279	523491
1192	772964	522868
1193	773608	522218
1194	774235	521555
1195	774880	520906
1196	775539	520265
1197	776185	519616
1198	776847	518978
1199	777504	518336
1200	778149	517686
1201	778815	517050
1202	779458	516399
1203	780118	515759
1204	780748	515099
1205	781430	514474
1206	782055	513811
1207	782693	513156
1208	783322	512496
1209	783949	511835
1210	784609	511194
1211	785259	510548
1212	785906	509899
1213	786530	509236
1214	787170	508583
1215	787812	507931
1216	788431	507265
1217	789081	506618
1218	789739	505977
1219	790397	505335
1220	791084	504713
1221	791769	504088
1222	792417	503441
1223	793100	502815
1224	793774	502183
1225	794415	501531
1226	795045	500872
1227	795714	500237
1228	796357	499586
1229	796980	498922
1230	797609	498263
1231	798288	497634
1232	798949	496994
1233	799569	496329
1234	800234	495691
1235	800887	495047
1236	801563	494416
1237	802222	493774
1238	802887	493137
1239	803536	492490
1240	804152	491822
1241	804777	491160
1242	805421	490509
1243	806057	489854
1244	806683	489193
1245	807343	488552
1246	808021	487922
1247	808695	487290
1248	809370	486659
1249	810015	486009
1250	810661	485359
1251	811309	484712
1252	811982	484079
1253	812633	483432
1254	813284	482786
1255	813957	482153
1256	814641	481526
1257	815337	480906
1258	816010	480273
1259	816653	479621
1260	817317	478983
1261	818009	478360
1262	818671	477720
1263	819341	477084
1264	819997	476441
1265	820647	475794
1266	821268	475130
1267	821942	474496
1268	822585	473845
1269	823232	473196
1270	823880	472548
1271	824539	471906
1272	825205	471268
1273	825839	470611
1274	826542	469994
1275	827182	469341
1276	827835	468696
1277	828470	468040
1278	829111	467387
1279	829739	466728
1280	830385	466078
1281	831017	465421
1282	831643	464760
1283	832338	464138
1284	832977	463485
1285	833640	462845
1286	834268	462185
1287	834905	461531
1288	835560	460887
1289	836239	460255
1290	836912	459621
1291	837542	458963
1292	838186	458312
1293	838853	457674
1294	839482	457015
1295	840181	456394
1296	840856	455761
1297	841508	455114
1298	842174	454476
1299	842842	453838
1300	843508	453199
1301	844166	452556
1302	844855	451929
1303	845493	451275
1304	846163	450638
1305	846826	449998
1306	847463	449343
1307	848109	448693
1308	848775	448054
1309	849445	447417
1310	850114	446780
1311	850815	446159
1312	851470	445514
1313	852144	444879
1314	852802	444235
1315	853465	443594
1316	854102	442939
1317	854758	442295
1318	855450	441669
1319	856109	441026
1320	856753	440375
1321	857439	439745
1322	858076	439091
1323	858726	438443
1324	859386	437800
1325	860010	437139
1326	860671	436497
1327	861328	435853
1328	861970	435200
1329	862603	434544
1330	863240	433890
1331	863869	433231
1332	864503	432576
1333	865137	431920
1334	865806	431281
1335	866426	430619
1336	867088	429977
1337	867732	429326
1338	868359	428667
1339	869049	428039
1340	869693	427388
1341	870357	426747
1342	870996	426094
1343	871666	425456
1344	872341	424820
1345	872966	424160
1346	873597	423503
1347	874240	422852
1348	874931	422223
1349	875557	421564
1350	876176	420901
1351	876833	420257
1352	877500	419617
1353	878130	418960
1354	878806	418324
1355	879433	417666
1356	880072	417012
1357	880698	416353
1358	881348	415705
1359	881985	415052
1360	882647	414409
1361	883302	413764
1362	883929	413105
1363	884592	412463
1364	885223	411807
1365	885867	411156
1366	886527	410513
1367	887179	409866
1368	887837	409222
1369	888479	408570
1370	889151	407933
1371	889839	407302
1372	890487	406653
1373	891129	406002
1374	891771	405350
1375	892447	404714
1376	893076	404057
1377	893703	403398
1378	894334	402742
1379	894985	402094
1380	895679	401466
1381	896325	400816
1382	896992	400176
1383	897682	399546
1384	898324	398895
1385	898993	398255
1386	899645	397608
1387	900275	396951
1388	900951	396314
1389	901603	395667
1390	902256	395020
1391	902886	394364
1392	903517	393707
1393	904196	393072
1394	904851	392426
1395	905524	391788
1396	906163	391135
1397	906850	390503
1398	907522	389865
1399	908187	389223
1400	908828	388571
1401	909526	387943
1402	910156	387286
1403	910795	386633
1404	911446	385986
1405	912131	385352
1406	912807	384715
1407	913450	384064
1408	914108	383419
1409	914785	382782
1410	915452	382141
1411	916127	381503
1412	916803	380865
1413	917439	380211
1414	918083	379560
1415	918719	378906
1416	919360	378254
1417	919987	377597
1418	920681	376967
1419	921306	376308
1420	921966	375663
1421	922627	375020
1422	923270	374369
1423	923957	373735
1424	924591	373080
1425	925223	372425
1426	925849	371767
1427	926498	371118
1428	927161	370475
1429	927832	369835
1430	928497	369192
1431	929159	368549
1432	929819	367904
1433	930487	367263
1434	931132	366613
1435	931815	365977
1436	932449	365322
1437	933085	364668
1438	933729	364018
1439	934348	363357
1440	935017	362716
1441	935714	362086
1442	936355	361434
1443	937012	360788
1444	937658	360138
1445	938306	359489
1446	938949	358838
1447	939643	358206
1448	940336	357574
1449	940979	356923
1450	941634	356276
1451	942274	355624
1452	942919	354973
1453	943600	354336
1454	944272	353696
1455	944956	353060
1456	945623	352418
1457	946302	351780
1458	946962	351135
1459	947604	350483
1460	948253	349834
1461	948906	349187
1462	949566	348542
1463	950203	347888
1464	950836	347233
1465	951474	346580
1466	952117	345929
1467	952750	345274
1468	953407	344628
1469	954053	343978
1470	954687	343323
1471	955334	342674
1472	955959	342016
1473	956589	341360
1474	957240	340712
1475	957863	340054
1476	958525	339410
1477	959184	338764
1478	959820	338111
1479	960483	337467
1480	961149	336824
1481	961779	336168
1482	962434	335521
1483	963068	334867
1484	963748	334229
1485	964388	333577
1486	965039	332928
1487	965682	332277
1488	966367	331641
1489	967012	330991
1490	967645	330336
1491	968309	329692
1492	968937	329036
1493	969609	328395
1494	970235	327738
1495	970894	327092
1496	971568	326452
1497	972213	325801
1498	972860	325152
1499	973518	324506
1500	974178	323860
1501	974814	323207
1502	975468	322560
1503	976104	321906
1504	976743	321254
1505	977410	320611
1506	978071	319966
1507	978722	319318
1508	979378	318671
1509	980001	318013
1510	980657	317366
1511	981288	316712
1512	981929	316060
1513	982556	315404
1514	983227	314762
1515	983887	314117
1516	984533	313467
1517	985157	312810
1518	985805	312160
1519	986458	311513
1520	987085	310857
1521	987771	310219
1522	988422	309571
1523	989092	308929
1524	989754	308284
1525	990408	307636
1526	991042	306982
1527	991693	306334
1528	992326	305680
1529	992963	305028
1530	993619	304381
1531	994261	303729
1532	994948	303092
1533	995577	302437
1534	996214	301784
1535	996848	301131
1536	997491	300480
1537	998161	299837
1538	998836	299196
1539	999501	298552
1540	1000128	297896
1541	1000755	297241
1542	1001411	296594
1543	1002040	295939
1544	1002690	295290
1545	1003356	294646
1546	1004010	293999
1547	1004639	293344
1548	1005267	292689
1549	1005947	292049
1550	1006616	291406
1551	1007261	290755
1552	1007886	290099
1553	1008555	289456
1554	1009241	288818
1555	1009888	288168
1556	1010557	287525
1557	1011203	286875
1558	1011879	286234
1559	1012539	285587
1560	1013179	284936
1561	1013842	284291
1562	1014487	283641
1563	1015140	282993
1564	1015812	282350
1565	1016442	281696
1566	1017070	281041
1567	1017703	280387
1568	1018353	279738
1569	1019002	279089
1570	1019642	278438
1571	1020275	277785
1572	1020914	277133
1573	1021578	276488
1574	1022261	275848
1575	1022953	275210
1576	1023586	274557
1577	1024255	273913
1578	1024924	273269
1579	1025587	272624
1580	1026210	271968
1581	1026847	271316
1582	1027496	270666
1583	1028162	270022
1584	1028799	269370
1585	1029455	268723
1586	1030121	268078
1587	1030799	267436
1588	1031451	266788
1589	1032092	266136
1590	1032761	265492
1591	1033386	264837
1592	1034032	264187
1593	1034660	263533
1594	1035288	262878
1595	1035915	262224
1596	1036536	261568
1597	1037186	260919
1598	1037846	260273
1599	1038486	259621
1600	1039167	258980
1601	1039802	258328
1602	1040471	257683
