iter	MultiRMSE
351	0.714281036
352	0.7139857214
353	0.713572573
354	0.7129948416
355	0.7127131523
356	0.712214993
357	0.7117981084
358	0.7115730689
359	0.7110005743
360	0.7107558784
361	0.7101057426
362	0.7096754691
363	0.709174502
364	0.7084879991
365	0.7078275799
366	0.7073956354
367	0.7070048113
368	0.7064289684
369	0.7061275605
370	0.7057527241
371	0.7051201904
372	0.7046451034
373	0.7042263701
374	0.7035842539
375	0.703158785
376	0.7026645901
377	0.702367111
378	0.7017797497
379	0.7014485657
380	0.7012725582
381	0.7010106041
382	0.7006328451
383	0.700328413
384	0.6999722593
385	0.6992323232
386	0.698601183
387	0.6982888001
388	0.6981232087
389	0.6978441582
390	0.6973017234
391	0.6970879169
392	0.6967293945
393	0.6962164535
394	0.6956786553
395	0.6954710081
396	0.6951363022
397	0.6948172007
398	0.6945739947
399	0.6940623263
400	0.6937507304
401	0.6932843579
402	0.6930596408
403	0.6926657122
404	0.6920904904
405	0.6918231424
406	0.6916795638
407	0.6914339867
408	0.6912601412
409	0.6905939733
410	0.6901920032
411	0.6898680284
412	0.6894722309
413	0.6893056276
414	0.6887598922
415	0.6885905478
416	0.6883811262
417	0.6876534988
418	0.6871415314
419	0.6869172136
420	0.6866440628
421	0.6862656867
422	0.6860700124
423	0.6856835477
424	0.6853725993
425	0.6847005931
426	0.6843496432
427	0.6841074
428	0.6839035272
429	0.6834149635
430	0.6830501314
431	0.6827245959
432	0.6825256174
433	0.6821790907
434	0.6819394231
435	0.6813217051
436	0.6810640001
437	0.6807911328
438	0.6804662816
439	0.6803355749
440	0.679904621
441	0.6797340186
442	0.6792947035
443	0.6787967744
444	0.6784219588
445	0.6781648342
446	0.6780501417
447	0.6778065464
448	0.6774447963
449	0.6771003024
450	0.6766254969
451	0.676365895
452	0.6759727435
453	0.6756180542
454	0.6753148864
455	0.6751362063
456	0.674682965
457	0.6741778984
458	0.67395811
459	0.6734983323
460	0.6732440703
461	0.6729202347
462	0.6724247018
463	0.6720789715
464	0.6718454978
465	0.6716632734
466	0.6712989878
467	0.6710330121
468	0.6706259797
469	0.67016502
470	0.6699710748
471	0.6696409877
472	0.6693448141
473	0.6690841732
474	0.6686882521
475	0.6682747468
476	0.667922118
477	0.6675903738
478	0.6672863698
479	0.6671685659
480	0.6669608875
481	0.666792151
482	0.666299305
483	0.665663923
484	0.6654761259
485	0.6650930851
486	0.6649551558
487	0.6643672502
488	0.664191872
489	0.6637383932
490	0.6636595077
491	0.6634042454
492	0.6630371053
493	0.6624655155
494	0.6621888421
495	0.6619310091
496	0.6618257472
497	0.6616466094
498	0.661263515
499	0.6609619056
500	0.660715853
501	0.6603859825
502	0.6602430168
503	0.6599162732
504	0.6593616301
505	0.6591025649
506	0.6588473868
507	0.6585975672
508	0.6583425969
509	0.6578918644
510	0.6574791467
511	0.6572685825
512	0.6569627572
513	0.6566136453
514	0.6559683385
515	0.655700945
516	0.6554454873
517	0.6552798701
518	0.6550841274
519	0.6548027181
520	0.6545176719
521	0.6540502496
522	0.6537645149
523	0.6533846698
524	0.6531523826
525	0.6526122475
526	0.6524833172
527	0.6522874744
528	0.6519524702
529	0.6517853095
530	0.6515260471
531	0.6511098821
532	0.6507530353
533	0.6504372794
534	0.6502136833
535	0.6499389964
536	0.6496955368
537	0.6495857144
538	0.6490802821
539	0.6488274837
540	0.6485837988
541	0.648483465
542	0.6481898632
543	0.647857268
544	0.6477491184
545	0.6473965467
546	0.6472875356
547	0.6468800825
548	0.646366078
549	0.6461084399
550	0.64578533
551	0.6456287977
552	0.645291624
553	0.6449377071
554	0.6447499158
555	0.6445761164
556	0.6443280459
557	0.6437889096
558	0.6435521935
559	0.6433944154
560	0.6431524151
561	0.6425643298
562	0.6422338388
563	0.6421272674
564	0.641828148
565	0.6413300112
566	0.6411084602
567	0.6407750347
568	0.6405248189
569	0.6403310807
570	0.639962405
571	0.6395530874
572	0.6394593885
573	0.6390561382
574	0.6388559257
575	0.6386860606
576	0.6385356654
577	0.6383517715
578	0.6382020517
579	0.6377905574
580	0.6374661814
581	0.63724142
582	0.6370057863
583	0.6365923197
584	0.6364263038
585	0.6359438132
586	0.6356420959
587	0.6355259082
588	0.6353112674
589	0.6351665482
590	0.6348562968
591	0.634412053
592	0.6340406846
593	0.6337723697
594	0.6333810372
595	0.6329647083
596	0.6326693687
597	0.6325621281
598	0.6322046396
599	0.6320567022
600	0.6317475525
601	0.6316494989
602	0.6312246148
603	0.6311263446
604	0.6308672944
605	0.6305383256
606	0.6301237163
607	0.6299129199
608	0.6296925458
609	0.6294873267
610	0.6292167091
611	0.6289875073
612	0.6288439887
613	0.6286405207
614	0.6282605072
615	0.6280655513
616	0.6278411591
617	0.6276888188
618	0.6273626991
619	0.6272382691
620	0.6269953576
621	0.626772873
622	0.6266536802
623	0.6263910469
624	0.6262835918
625	0.6260041967
626	0.6258158273
627	0.6256527444
628	0.625269931
629	0.6251601086
630	0.6246746848
631	0.6246128694
632	0.6244183053
633	0.6243411234
634	0.6240908801
635	0.6237085762
636	0.6235391507
637	0.6234408024
638	0.6230035523
639	0.62266075
640	0.6224565142
641	0.6221722658
642	0.6220131074
643	0.621862894
644	0.6216510314
645	0.6212923748
646	0.6211164854
647	0.6206527235
648	0.6205436688
649	0.620481525
650	0.6204153909
651	0.6203053127
652	0.6201659376
653	0.6198348246
654	0.6195575882
655	0.6194162641
656	0.6193630016
657	0.6191298978
658	0.6189498019
659	0.6186407304
660	0.618209854
661	0.6179411492
662	0.617617063
663	0.6174624852
664	0.6169979567
665	0.616843789
666	0.6165042034
667	0.6162585357
668	0.6161024334
669	0.6160371121
670	0.615623939
671	0.6151940904
672	0.6151124359
673	0.615007571
674	0.6148576601
675	0.6144869796
676	0.6142650907
677	0.6141263918
678	0.6137476606
679	0.6135305029
680	0.6134039566
681	0.6132329411
682	0.6128217005
683	0.612466137
684	0.6124088724
685	0.6123024892
686	0.6121585102
687	0.6118305647
688	0.611769533
689	0.6115466144
690	0.6113659461
691	0.6110093512
692	0.6108459672
693	0.6104349367
694	0.6100168211
695	0.6097357571
696	0.6094567223
697	0.6093225194
698	0.6089001551
699	0.6087005882
700	0.6082876717
701	0.6081861528
702	0.6081253815
703	0.6078129891
704	0.6076379876
705	0.6072628706
706	0.6072168691
707	0.6070556666
708	0.6068318271
709	0.6067588388
710	0.6066957171
711	0.6065960479
712	0.6065238987
713	0.6063780765
714	0.6060945847
715	0.6059606958
716	0.6054749989
717	0.6052841051
718	0.6050547667
719	0.6046754177
720	0.6045115231
721	0.604401314
722	0.604165221
723	0.6040040933
724	0.603882765
725	0.6034309402
726	0.6032299219
727	0.6030033746
728	0.6029056085
729	0.602695173
730	0.6024459809
731	0.6022155261
732	0.6020554789
733	0.6016857681
734	0.6014067279
735	0.6013106584
736	0.6010551202
737	0.6009605324
738	0.600722854
739	0.6004507211
740	0.6002810398
741	0.6000070419
742	0.5997917956
743	0.5995651021
744	0.5994522422
745	0.5993639083
746	0.5991966617
747	0.5990397262
748	0.5989102189
749	0.5986353479
750	0.5985498012
751	0.5984211643
752	0.5981447384
753	0.5979859259
754	0.5978092535
755	0.5977543876
756	0.5976671617
757	0.597472498
758	0.5972612452
759	0.5971964774
760	0.5970483482
761	0.5970040975
762	0.5967647923
763	0.5964727184
764	0.5961403527
765	0.5957579886
766	0.5953854438
767	0.5951722622
768	0.595084881
769	0.5949557594
770	0.5948259418
771	0.5946361042
772	0.5945540101
773	0.5943466817
774	0.5942237187
775	0.5940889835
776	0.5938400479
777	0.5937220044
778	0.5935519958
779	0.5933675314
780	0.5931580542
781	0.5928946868
782	0.5928345227
783	0.5926803883
784	0.5923937977
785	0.5922459391
786	0.592036579
787	0.5917380296
788	0.5915614614
789	0.5914071046
790	0.5912873959
791	0.5909433606
792	0.590733448
793	0.5906184364
794	0.5905426775
795	0.5903387723
796	0.5901160963
797	0.5900152984
798	0.5899816937
799	0.589832389
800	0.5895899827
801	0.5894629236
802	0.5890768301
803	0.5888185653
804	0.5887760377
805	0.5886009132
806	0.5882853588
807	0.5879949977
808	0.5879067203
809	0.5877899257
810	0.5876096001
811	0.587327715
812	0.5871049521
813	0.5868676696
814	0.5865063749
815	0.5862044059
816	0.5861341198
817	0.5857509002
818	0.585538571
819	0.5854112926
820	0.5852997319
821	0.5850481118
822	0.5847673387
823	0.5847004745
824	0.584585043
825	0.584239409
826	0.5840584935
827	0.5839701493
828	0.5838719667
829	0.5838052821
830	0.5837708186
831	0.5835539631
832	0.5832139809
833	0.5831109191
834	0.5828315625
835	0.5827393506
836	0.5825807934
837	0.5824835372
838	0.5823422752
839	0.5822492508
840	0.5821219118
841	0.5819762096
842	0.5818376282
843	0.5815276308
844	0.5813161584
845	0.5810347748
846	0.5809669098
847	0.5808690728
848	0.5806517022
849	0.5805518689
850	0.5802858227
851	0.580052954
852	0.5797535269
853	0.5795406673
854	0.5793137486
855	0.5792472378
856	0.5791660779
857	0.57910798
858	0.5788547742
859	0.5785197606
860	0.5783429263
861	0.5782745782
862	0.5781765466
863	0.5779389418
864	0.5778669364
865	0.5777595512
866	0.5777050347
867	0.5775431552
868	0.5774282858
869	0.5772792669
870	0.57713338
871	0.5770630631
872	0.576676323
873	0.5763945327
874	0.5761985094
875	0.5761516928
876	0.5759946881
877	0.5758719829
878	0.5757686201
879	0.5755394044
880	0.5752873299
881	0.5751623572
882	0.5750754169
883	0.574730917
884	0.5745131835
885	0.5742926963
886	0.5739419146
887	0.573770738
888	0.5736800452
889	0.5736275148
890	0.5735226112
891	0.5734504187
892	0.5732480016
893	0.5729554618
894	0.5726584647
895	0.5725024003
896	0.5723629523
897	0.5722941386
898	0.5721294843
899	0.5720208427
900	0.5719728143
901	0.5717363244
902	0.5714382779
903	0.5713290359
904	0.5711099218
905	0.5710658934
906	0.5708402826
907	0.5706632495
908	0.5705215321
909	0.5704610072
910	0.5702073193
911	0.5701033399
912	0.5699786041
913	0.5698984106
914	0.5696417687
915	0.5695256302
916	0.5692596891
917	0.5689448521
918	0.5688554535
919	0.5686573683
920	0.5685780596
921	0.5683436381
922	0.5682629312
923	0.5679727015
924	0.5678862141
925	0.5677859818
926	0.5677427917
927	0.5676988741
928	0.5676597851
929	0.5675074353
930	0.5674293735
931	0.5673406966
932	0.5672158836
933	0.5669299026
934	0.5668657696
935	0.566746144
936	0.5665845792
937	0.5664895405
938	0.5664072952
939	0.5661753024
940	0.5659264174
941	0.5656757752
942	0.5653415461
943	0.5651116752
944	0.5650385517
945	0.5649532816
946	0.564786272
947	0.5647369496
948	0.5644495401
949	0.564231692
950	0.5639844199
951	0.5638560475
952	0.563593919
953	0.5635336586
954	0.5632636458
955	0.563091437
956	0.5629502228
957	0.562849731
958	0.5627501321
959	0.5625277612
960	0.5623543632
961	0.5621570303
962	0.5620289366
963	0.5619782301
964	0.5617324714
965	0.5614762938
966	0.5613362354
967	0.561155163
968	0.5608908863
969	0.5606922942
970	0.5605492587
971	0.5604439693
972	0.5602954394
973	0.5599507711
974	0.5597506641
975	0.5596517131
976	0.5595566185
977	0.5592996876
978	0.5590705964
979	0.5588582725
980	0.5586752651
981	0.5585959075
982	0.5585354564
983	0.5584275711
984	0.5581577004
985	0.5579050547
986	0.5576194719
987	0.5574260765
988	0.5572772277
989	0.5570713094
990	0.5570325551
991	0.5568480257
992	0.5566607173
993	0.5564356404
994	0.5562638662
995	0.5562233404
996	0.5559957974
997	0.5558787802
998	0.5557904764
999	0.555622443
1000	0.5554084941
1001	0.5553198694
1002	0.5550809148
1003	0.5550466685
1004	0.5549116921
1005	0.5547679552
1006	0.5546017879
1007	0.5544779583
1008	0.5543324781
1009	0.5541290044
1010	0.5540392468
1011	0.5538585341
1012	0.5535416855
1013	0.5533756612
1014	0.5531748791
1015	0.5528380683
1016	0.5527407431
1017	0.5525134876
1018	0.5523315057
1019	0.5521127737
1020	0.5519340299
1021	0.5518270783
1022	0.5517887588
1023	0.5517221921
1024	0.5515760935
1025	0.5513882314
1026	0.5511204617
1027	0.5510624557
1028	0.5509043895
1029	0.5508325172
1030	0.5505825132
1031	0.5505080355
1032	0.5503019073
1033	0.5501744635
1034	0.5499584032
1035	0.5497924358
1036	0.5497598495
1037	0.5495285967
1038	0.54936956
1039	0.549316331
1040	0.5491198173
1041	0.5489296787
1042	0.5486791419
1043	0.5485441063
1044	0.5484555193
1045	0.5481666842
1046	0.5478410562
1047	0.5476549304
1048	0.5473835925
1049	0.5473424441
1050	0.5472200648
1051	0.5470407918
1052	0.5468268614
1053	0.546579647
1054	0.5465006689
1055	0.5464197912
1056	0.5463728436
1057	0.5461876799
1058	0.5460777481
1059	0.5460305128
1060	0.5458641032
1061	0.545642167
1062	0.5455276572
1063	0.5453016927
1064	0.5451640239
1065	0.545105114
1066	0.5450311314
1067	0.54480822
1068	0.5447291398
1069	0.5446367293
1070	0.5445885443
1071	0.5443920075
1072	0.5442201913
1073	0.5439788074
1074	0.5438824952
1075	0.5436625538
1076	0.5434378977
1077	0.5433330754
1078	0.5432440387
1079	0.5430650154
1080	0.5428894497
1081	0.5426847898
1082	0.5424974969
1083	0.5422823113
1084	0.5420524572
1085	0.5419626494
1086	0.5419258097
1087	0.5416792418
1088	0.5416359453
1089	0.5415636846
1090	0.5414983916
1091	0.5414194241
1092	0.5412022086
1093	0.5410702812
1094	0.5408944991
1095	0.5408059679
1096	0.5406158117
1097	0.540389964
1098	0.5403426049
1099	0.5400821093
1100	0.5399915897
1101	0.5398489032
1102	0.5397988685
1103	0.539728299
1104	0.5396393292
1105	0.5395573229
1106	0.5394048136
1107	0.5391570929
1108	0.5389481749
1109	0.538880008
1110	0.5388037431
1111	0.5385355455
1112	0.5383046789
1113	0.53824771
1114	0.5380927672
1115	0.5380100572
1116	0.537909941
1117	0.5377363976
1118	0.5376787322
1119	0.5375709589
1120	0.5374794047
1121	0.537444551
1122	0.537393178
1123	0.53720494
1124	0.5370526137
1125	0.5370175745
1126	0.5369442674
1127	0.5367054026
1128	0.5366045349
1129	0.5365649767
1130	0.5363602779
1131	0.5363166032
1132	0.5360849425
1133	0.5359408271
1134	0.5358566231
1135	0.5357664002
1136	0.5355360485
1137	0.5354545126
1138	0.5352655968
1139	0.5349810563
1140	0.5348346184
1141	0.5346859663
1142	0.5344858094
1143	0.5342996415
1144	0.5341893327
1145	0.5341375158
1146	0.5339507498
1147	0.5338739654
1148	0.5338181136
1149	0.5337456357
1150	0.5335607686
1151	0.53339156
1152	0.533232038
1153	0.5329712025
1154	0.5329432432
1155	0.5328823893
1156	0.5327891654
1157	0.5326135496
1158	0.532490371
1159	0.5324273271
1160	0.5323453118
1161	0.5321635771
1162	0.5319476774
1163	0.5317738511
1164	0.5316511865
1165	0.5314886788
1166	0.5312513537
1167	0.5310827462
1168	0.5309062861
1169	0.5308756428
1170	0.5306818024
1171	0.5304507219
1172	0.5303456839
1173	0.5301536598
1174	0.5298672711
1175	0.5295510214
1176	0.5294586098
1177	0.5292342457
1178	0.52908249
1179	0.5289094709
1180	0.5287428202
1181	0.5285451082
1182	0.5284893328
1183	0.5282863635
1184	0.5281760073
1185	0.5279465479
1186	0.5277480807
1187	0.5276378061
1188	0.5274851441
1189	0.5273456582
1190	0.5271407103
1191	0.5269117919
1192	0.5267763126
1193	0.5266427784
1194	0.5263761015
1195	0.5262636246
1196	0.5260903777
1197	0.5258356999
1198	0.5256506105
1199	0.5254920509
1200	0.5254104526
1201	0.5252108745
1202	0.5251059433
1203	0.524884446
1204	0.5247306388
1205	0.5246731026
1206	0.5244984995
1207	0.5244416374
1208	0.5242232722
1209	0.5240255878
1210	0.5238449046
1211	0.5237471752
1212	0.5236285726
1213	0.5235174565
1214	0.5233775364
1215	0.5232675047
1216	0.5231756015
1217	0.523016255
1218	0.5229655613
1219	0.5228384517
1220	0.5227552178
1221	0.522677269
1222	0.5225524063
1223	0.5225029155
1224	0.5223357361
1225	0.522127127
1226	0.522018423
1227	0.5218972457
1228	0.5218318841
1229	0.5217382655
1230	0.5215988375
1231	0.5215515772
1232	0.5214922034
1233	0.5214380672
1234	0.5213591415
1235	0.5212870329
1236	0.5211590925
1237	0.5209939696
1238	0.5209390062
1239	0.5207922382
1240	0.5206171378
1241	0.5205487744
1242	0.5205192426
1243	0.5204632828
1244	0.5203495666
1245	0.5201353785
1246	0.5200585351
1247	0.5198558407
1248	0.5197742373
1249	0.5197484263
1250	0.5196526745
1251	0.5195409298
1252	0.5194448892
1253	0.5193611197
1254	0.5192097783
1255	0.5189890811
1256	0.518928487
1257	0.51886594
1258	0.5187844335
1259	0.5185820788
1260	0.5184340538
1261	0.5182131797
1262	0.5180807307
1263	0.5180333467
1264	0.5178495265
1265	0.517684644
1266	0.517496163
1267	0.5173737836
1268	0.5171601656
1269	0.5170506022
1270	0.5168195647
1271	0.5166502968
1272	0.5165581801
1273	0.5164620655
1274	0.516332164
1275	0.5161431782
1276	0.5160824322
1277	0.5159631376
1278	0.5157124477
1279	0.5156627612
1280	0.5156307057
1281	0.5154757713
1282	0.5153884344
1283	0.5151739135
1284	0.5149858183
1285	0.5149239467
1286	0.5147708232
1287	0.5146769941
1288	0.5144620105
1289	0.5142284514
1290	0.5140790833
1291	0.5140132341
1292	0.5138994959
1293	0.5137435608
1294	0.5136475274
1295	0.5135938155
1296	0.5135215579
1297	0.5133937191
1298	0.5131688166
1299	0.5130166498
1300	0.5129832426
1301	0.5129043211
1302	0.512849802
1303	0.5127420128
1304	0.512705636
1305	0.512567684
1306	0.5125316242
1307	0.5124759941
1308	0.5124010054
1309	0.5123139767
1310	0.5121683469
1311	0.5121270222
1312	0.5120771169
1313	0.5119040556
1314	0.5118741032
1315	0.5118138643
1316	0.5117831124
1317	0.5116634109
1318	0.5115254436
1319	0.5113428068
1320	0.5111863047
1321	0.5110610168
1322	0.5109287004
1323	0.5107425999
1324	0.5106067165
1325	0.5104139851
1326	0.5102602204
1327	0.5101192743
1328	0.510008537
1329	0.5099469648
1330	0.509865956
1331	0.5097572923
1332	0.5095388963
1333	0.5094911222
1334	0.5094183245
1335	0.509364703
1336	0.5092332188
1337	0.5091170874
1338	0.5090763382
1339	0.5089999035
1340	0.5088031241
1341	0.5085957362
1342	0.5084669254
1343	0.5083225585
1344	0.5082864455
1345	0.5082124402
1346	0.5079989221
1347	0.5078764162
1348	0.5076668696
1349	0.5075884676
1350	0.5074869078
1351	0.5073330007
1352	0.5072867318
1353	0.5071828201
1354	0.5070035767
1355	0.5069600435
1356	0.5069156636
1357	0.5067502131
1358	0.5066939261
1359	0.5065740521
1360	0.5064190651
1361	0.5063332035
1362	0.5062788374
1363	0.5060944839
1364	0.5060552037
1365	0.5058779059
1366	0.5058171777
1367	0.5056459341
1368	0.5056017404
1369	0.5055592492
1370	0.5055375156
1371	0.5054842797
1372	0.5053534258
1373	0.5052789359
1374	0.505165543
1375	0.5049667388
1376	0.5049026609
1377	0.5047999497
1378	0.5047044229
1379	0.5046194703
1380	0.5045509425
1381	0.5043446481
1382	0.504282602
1383	0.5041766205
1384	0.5040041303
1385	0.5038589947
1386	0.5038358307
1387	0.5037675725
1388	0.5037181062
1389	0.5036880234
1390	0.50362997
1391	0.5034448132
1392	0.5033712848
1393	0.5033297432
1394	0.5031425812
1395	0.5031038548
1396	0.5030196413
1397	0.5029881916
1398	0.5029555166
1399	0.502922404
1400	0.5027536954
1401	0.5026813708
1402	0.5025984412
1403	0.502409187
1404	0.5022376487
1405	0.5021454637
1406	0.5019715488
1407	0.5019255059
1408	0.5017669771
1409	0.5016282707
1410	0.5015377488
1411	0.5014857218
1412	0.5013900702
1413	0.5012655652
1414	0.5010836195
1415	0.500924016
1416	0.5007318981
1417	0.5006280914
1418	0.5005129188
1419	0.5004129049
1420	0.50033863
1421	0.5002253578
1422	0.5001116885
1423	0.4999261337
1424	0.4999057666
1425	0.499877821
1426	0.4997772082
1427	0.4997170051
1428	0.4995933282
1429	0.4995257484
1430	0.4994595002
1431	0.4994130319
1432	0.4992163924
1433	0.4990319331
1434	0.4988413559
1435	0.4987488107
1436	0.4987164795
1437	0.4984829478
1438	0.4983485575
1439	0.4982932624
1440	0.4982142048
1441	0.4981836899
1442	0.4981059965
1443	0.4979977339
1444	0.4978270422
1445	0.4977834546
1446	0.4977560553
1447	0.4977028962
1448	0.4975777476
1449	0.4974788819
1450	0.497287747
1451	0.4972137744
1452	0.4971817187
1453	0.4970327753
1454	0.4969938107
1455	0.4969286254
1456	0.4968638046
1457	0.4968043915
1458	0.496620021
1459	0.4965764886
1460	0.4963470195
1461	0.4963020083
1462	0.4962823799
1463	0.496202174
1464	0.496028043
1465	0.4958220736
1466	0.4957167151
1467	0.4956049226
1468	0.4955771068
1469	0.4953987442
1470	0.4953438139
1471	0.4953078201
1472	0.4951069447
1473	0.4949245989
1474	0.4948533072
1475	0.4946848475
1476	0.4944703575
1477	0.4944157731
1478	0.4942590103
1479	0.4942150108
1480	0.4940267888
1481	0.4938942989
1482	0.493798266
1483	0.4937528437
1484	0.4935781936
1485	0.4935490393
1486	0.4934357941
1487	0.4932193134
1488	0.4930859788
1489	0.4929352412
1490	0.492873025
1491	0.4927673697
1492	0.4926418417
1493	0.4924894208
1494	0.4924370037
1495	0.4923690718
1496	0.4922269866
1497	0.4921337647
1498	0.4920279777
1499	0.491947204
1500	0.491820782
1501	0.4917510629
1502	0.4915981273
1503	0.4914993466
1504	0.4913938474
1505	0.4911473334
1506	0.4910939784
1507	0.4910713079
1508	0.4910124181
1509	0.4909508408
1510	0.4909029099
1511	0.4907053066
1512	0.4905115377
1513	0.4904366725
1514	0.490321336
1515	0.4902080338
1516	0.4900054334
1517	0.489812383
1518	0.4896447326
1519	0.4895822332
