iter	Passed	Remaining
1661	663156	134865
1662	663547	134465
1663	663988	134074
1664	664377	133673
1665	664762	133271
1666	665158	132872
1667	665551	132471
1668	665948	132072
1669	666340	131671
1670	666720	131269
1671	667119	130870
1672	667515	130470
1673	667921	130073
1674	668329	129675
1675	668754	129281
1676	669161	128884
1677	669562	128485
1678	670013	128096
1679	670434	127701
1680	670838	127303
1681	671226	126902
1682	671655	126509
1683	672065	126112
1684	672457	125711
1685	672854	125312
1686	673249	124912
1687	673662	124515
1688	674083	124120
1689	674491	123723
1690	674916	123328
1691	675304	122927
1692	675703	122528
1693	676138	122135
1694	676529	121735
1695	676918	121334
1696	677331	120937
1697	677758	120543
1698	678158	120144
1699	678602	119753
1700	679003	119354
1701	679425	118959
1702	679837	118562
1703	680253	118166
1704	680661	117768
1705	681078	117372
1706	681481	116973
1707	681890	116576
1708	682318	116181
1709	682727	115784
1710	683179	115393
1711	683628	115002
1712	684040	114605
1713	684446	114207
1714	684848	113808
1715	685251	113409
1716	685644	113009
1717	686087	112617
1718	686529	112224
1719	686946	111828
1720	687356	111430
1721	687762	111032
1722	688194	110638
1723	688600	110239
1724	689009	109842
1725	689428	109445
1726	689830	109046
1727	690232	108647
1728	690632	108248
1729	691038	107849
1730	691453	107452
1731	691868	107055
1732	692280	106658
1733	692717	106264
1734	693122	105865
1735	693545	105470
1736	693951	105071
1737	694373	104675
1738	694784	104277
1739	695198	103880
1740	695620	103484
1741	696036	103086
1742	696433	102686
1743	696844	102289
1744	697280	101894
1745	697718	101500
1746	698130	101103
1747	698530	100703
1748	698926	100303
1749	699328	99904
1750	699729	99504
1751	700133	99105
1752	700561	98710
1753	700974	98312
1754	701426	97919
1755	701857	97524
1756	702289	97129
1757	702680	96728
1758	703083	96329
1759	703519	95934
1760	703964	95540
1761	704387	95144
1762	704842	94751
1763	705241	94352
1764	705655	93954
1765	706104	93560
1766	706542	93166
1767	706943	92766
1768	707342	92366
1769	707751	91967
1770	708137	91566
1771	708583	91172
1772	708977	90771
1773	709384	90372
1774	709784	89972
1775	710227	89578
1776	710656	89182
1777	711089	88786
1778	711485	88385
1779	711899	87987
1780	712286	87586
1781	712681	87185
1782	713114	86789
1783	713514	86389
1784	713926	85991
1785	714322	85590
1786	714720	85190
1787	715137	84792
1788	715548	84393
1789	715965	83995
1790	716406	83600
1791	716810	83201
1792	717221	82802
1793	717669	82407
1794	718062	82007
1795	718473	81608
1796	718862	81207
1797	719301	80811
1798	719732	80414
1799	720130	80014
1800	720528	79614
1801	720977	79219
1802	721380	78819
1803	721796	78421
1804	722197	78021
1805	722626	77624
1806	723060	77227
1807	723454	76827
1808	723856	76427
1809	724291	76030
1810	724718	75633
1811	725146	75235
1812	725537	74834
1813	725959	74436
1814	726402	74041
1815	726796	73640
1816	727221	73242
1817	727623	72842
1818	728011	72440
1819	728414	72041
1820	728799	71639
1821	729225	71241
1822	729643	70843
1823	730037	70442
1824	730428	70041
1825	730819	69639
1826	731228	69240
1827	731658	68843
1828	732070	68444
1829	732484	68045
1830	732902	67646
1831	733284	67244
1832	733724	66847
1833	734130	66447
1834	734538	66048
1835	734926	65647
1836	735355	65249
1837	735786	64851
1838	736233	64455
1839	736666	64057
1840	737076	63658
1841	737460	63256
1842	737847	62855
1843	738241	62454
1844	738660	62055
1845	739047	61654
1846	739474	61255
1847	739907	60858
1848	740294	60456
1849	740706	60057
1850	741101	59656
1851	741507	59256
1852	741913	58856
1853	742313	58456
1854	742755	58059
1855	743155	57658
1856	743536	57256
1857	743953	56857
1858	744391	56460
1859	744827	56062
1860	745236	55662
1861	745643	55262
1862	746030	54861
1863	746418	54459
1864	746855	54061
1865	747257	53661
1866	747649	53260
1867	748037	52859
1868	748438	52458
1869	748880	52061
1870	749271	51660
1871	749696	51261
1872	750097	50860
1873	750483	50459
1874	750878	50058
1875	751294	49659
1876	751674	49257
1877	752060	48855
1878	752468	48455
1879	752861	48054
1880	753276	47655
1881	753693	47256
1882	754091	46855
1883	754473	46453
1884	754863	46052
1885	755285	45653
1886	755676	45252
1887	756091	44852
1888	756482	44451
1889	756912	44053
1890	757346	43654
1891	757747	43254
1892	758151	42853
1893	758576	42454
1894	758969	42053
1895	759365	41652
1896	759758	41252
1897	760155	40851
1898	760546	40450
1899	760950	40050
1900	761383	39651
1901	761816	39252
1902	762214	38851
1903	762631	38452
1904	763046	38052
1905	763454	37651
1906	763849	37251
1907	764237	36850
1908	764625	36448
1909	765066	36050
1910	765484	35650
1911	765899	35250
1912	766310	34850
1913	766723	34450
1914	767134	34050
1915	767553	33650
1916	767965	33250
1917	768373	32850
1918	768822	32451
1919	769244	32051
1920	769658	31651
1921	770057	31251
1922	770476	30851
1923	770883	30450
1924	771286	30050
1925	771723	29650
1926	772157	29251
1927	772583	28851
1928	772993	28451
1929	773423	28051
1930	773833	27651
1931	774241	27250
1932	774670	26850
1933	775092	26450
1934	775506	26050
1935	775945	25651
1936	776358	25250
1937	776793	24850
1938	777227	24451
1939	777639	24050
1940	778057	23650
1941	778475	23250
1942	778888	22849
1943	779332	22449
1944	779767	22049
1945	780222	21650
1946	780638	21250
1947	781104	20850
1948	781544	20450
1949	781976	20050
1950	782399	19650
1951	782806	19249
1952	783246	18849
1953	783654	18448
1954	784101	18048
1955	784565	17648
1956	785028	17248
1957	785452	16848
1958	785874	16447
1959	786315	16047
1960	786748	15646
1961	787164	15245
1962	787596	14845
1963	788054	14444
1964	788489	14044
1965	788932	13643
1966	789356	13242
1967	789793	12842
1968	790204	12441
1969	790650	12040
1970	791079	11639
1971	791522	11238
1972	791971	10837
1973	792390	10436
1974	792788	10035
1975	793198	9633
1976	793620	9232
1977	794054	8831
1978	794471	8430
1979	794878	8029
1980	795297	7627
1981	795713	7226
1982	796134	6825
1983	796550	6423
1984	796974	6022
1985	797407	5621
1986	797836	5219
1987	798272	4818
1988	798683	4417
1989	799103	4015
1990	799561	3614
1991	799980	3212
1992	800415	2811
1993	800850	2409
1994	801303	2008
1995	801721	1606
1996	802147	1205
1997	802591	803
1998	803012	401
1999	803481	0
