iter	MultiRMSE
804	0.164057364
805	0.1639436313
806	0.1638793735
807	0.1638590071
808	0.1637928763
809	0.1637145768
810	0.1636372211
811	0.1635977204
812	0.1634841262
813	0.163393936
814	0.1632742958
815	0.1631709389
816	0.1631530305
817	0.1630751073
818	0.1629676204
819	0.1628808263
820	0.1627956095
821	0.162676727
822	0.1625849852
823	0.1624684415
824	0.1623629795
825	0.1622355837
826	0.1621271983
827	0.1620968194
828	0.1620186799
829	0.1619630466
830	0.1618790682
831	0.1618482179
832	0.1617583967
833	0.1617437684
834	0.1616730192
835	0.161629062
836	0.1615142469
837	0.1613762287
838	0.1612453261
839	0.1611778142
840	0.1611010362
841	0.1610531976
842	0.1609776363
843	0.1609633341
844	0.1608639721
845	0.1607919981
846	0.1606997759
847	0.1606411914
848	0.1605554494
849	0.1604386013
850	0.1604215113
851	0.1603247096
852	0.160238348
853	0.1601837009
854	0.1600890457
855	0.1599894992
856	0.1598815042
857	0.1597966141
858	0.1597094897
859	0.1596461928
860	0.1595531985
861	0.159513924
862	0.159445995
863	0.1593690374
864	0.159300969
865	0.1591803536
866	0.159132665
867	0.1590792447
868	0.1589615703
869	0.1588459607
870	0.1588138912
871	0.1587359733
872	0.1586634748
873	0.1585924606
874	0.158527557
875	0.1584272138
876	0.1583493635
877	0.1582490246
878	0.1582141694
879	0.1581279552
880	0.158033137
881	0.1579463951
882	0.1578490561
883	0.1578222759
884	0.1577622623
885	0.1576645665
886	0.1575865626
887	0.1574813577
888	0.157400622
889	0.1573038636
890	0.157222255
891	0.1570943677
892	0.1570163462
893	0.1569722588
894	0.1568848582
895	0.1568487185
896	0.1567485555
897	0.156695593
898	0.1566599031
899	0.1566362559
900	0.1565347228
901	0.1564719701
902	0.1563739657
903	0.156351364
904	0.1562549799
905	0.1561526095
906	0.1560622517
907	0.1559677765
908	0.1559047846
909	0.1558798573
910	0.1558362352
911	0.1558259569
912	0.1557605622
913	0.1557142165
914	0.1556266797
915	0.155536981
916	0.1554849708
917	0.1553981386
918	0.1553869157
919	0.1552951953
920	0.1552476485
921	0.1552096946
922	0.1551272443
923	0.1550585516
924	0.1550205774
925	0.1549333182
926	0.154866186
927	0.1547583425
928	0.154698749
929	0.1546414548
930	0.1545481139
931	0.1544293999
932	0.1543842016
933	0.1542916634
934	0.1541947431
935	0.1541377835
936	0.1541210434
937	0.1540254023
938	0.1539902268
939	0.1538903295
940	0.1538374303
941	0.1537243272
942	0.1536707609
943	0.1536193635
944	0.1535232452
945	0.1534250681
946	0.1533404841
947	0.1532638458
948	0.1531792185
949	0.1531514378
950	0.1530600348
951	0.1530305522
952	0.1529230364
953	0.1528284212
954	0.1527650885
955	0.1527576756
956	0.1526884687
957	0.1525860896
958	0.1525006603
959	0.1524145581
960	0.152334056
961	0.1522924118
962	0.1522807151
963	0.1522730343
964	0.1521685602
965	0.1520863517
966	0.152072816
967	0.1519794624
968	0.1519494452
969	0.1518561267
970	0.1518212567
971	0.1517823524
972	0.1517441202
973	0.1517088202
974	0.1516209605
975	0.1515948549
976	0.1515365444
977	0.1515020778
978	0.1514677405
979	0.1514272204
980	0.1513728563
981	0.1512937201
982	0.1512231766
983	0.1511532287
984	0.1510687679
985	0.151061531
986	0.1509752561
987	0.1509613321
988	0.1508792688
989	0.150822341
990	0.1507406393
991	0.1507179745
992	0.1506497336
993	0.1505561846
994	0.150484677
995	0.1503977977
996	0.1503374215
997	0.1503016661
998	0.150243478
999	0.1501696415
1000	0.1500825434
1001	0.1500057741
1002	0.1499565007
1003	0.1498678705
1004	0.1497966096
1005	0.1497555223
1006	0.1496634759
1007	0.1495820027
1008	0.1495078632
1009	0.1494237469
1010	0.1493143937
1011	0.1492198464
1012	0.1491784342
1013	0.1491341889
1014	0.1490557817
1015	0.148949646
1016	0.1489340275
1017	0.1489280944
1018	0.1489010302
1019	0.1488315433
1020	0.1487473286
1021	0.1486828136
1022	0.1486068671
1023	0.1485103734
1024	0.1484120604
1025	0.1483285152
1026	0.1482387593
1027	0.1482270799
1028	0.1481561751
1029	0.1480820617
1030	0.1480132518
1031	0.1479324227
1032	0.1478467717
1033	0.1477627553
1034	0.1476914429
1035	0.1476708187
1036	0.1476307709
1037	0.1475631045
1038	0.1475343267
1039	0.1474608653
1040	0.1474176237
1041	0.1473682428
1042	0.1473474391
1043	0.1472587514
1044	0.1472057018
1045	0.1471752773
1046	0.1470917856
1047	0.1470600843
1048	0.1470349751
1049	0.1469863295
1050	0.1469139781
1051	0.14688865
1052	0.1468744948
1053	0.1467988944
1054	0.1467243761
1055	0.1466502934
1056	0.1465906942
1057	0.1465031906
1058	0.1464270641
1059	0.1463418552
1060	0.1462480237
1061	0.1461511633
1062	0.1461079763
1063	0.1460495852
1064	0.1460177428
1065	0.1460084984
1066	0.1459837557
1067	0.1459126798
1068	0.1459031024
1069	0.1458206057
1070	0.1457564613
1071	0.145680454
1072	0.1455996655
1073	0.1455787975
1074	0.1454838954
1075	0.1454353246
1076	0.1454047338
1077	0.1453355893
1078	0.145261646
1079	0.1451787918
1080	0.1451087464
1081	0.1450382927
1082	0.1449659734
1083	0.1448843641
1084	0.1448588301
1085	0.1447755805
1086	0.1447085018
1087	0.1446354218
1088	0.1445922706
1089	0.1445132512
1090	0.1444907417
1091	0.1444565068
1092	0.1443785376
1093	0.1442988485
1094	0.1442269843
1095	0.1441606579
1096	0.144065266
1097	0.1439847508
1098	0.143954074
1099	0.1439188405
1100	0.1438799803
1101	0.1438146939
1102	0.1438035207
1103	0.143727193
1104	0.1437134962
1105	0.1436966752
1106	0.1436501671
1107	0.1435543786
1108	0.1434759733
1109	0.1434040501
1110	0.1433612564
1111	0.1432720707
1112	0.1431966726
1113	0.1431123142
1114	0.1430823905
1115	0.1430672998
1116	0.1429943998
1117	0.1429438577
1118	0.1429314698
1119	0.1429264888
1120	0.1428567821
1121	0.1428245668
1122	0.1428149843
1123	0.1427722493
1124	0.1426892245
1125	0.1426095737
1126	0.1425276012
1127	0.1425025304
1128	0.1424738494
1129	0.142396991
1130	0.142377307
1131	0.1422975954
1132	0.1422735905
1133	0.1422661516
1134	0.1421793096
1135	0.1421654972
1136	0.1421580897
1137	0.1421473999
1138	0.1420719172
1139	0.1420099013
1140	0.141977067
1141	0.14189017
1142	0.1418777671
1143	0.1418398621
1144	0.1417632175
1145	0.1416815052
1146	0.1416081485
1147	0.1415901124
1148	0.1415348318
1149	0.1414838228
1150	0.1414546801
1151	0.1413761186
1152	0.1413174335
1153	0.1412849836
1154	0.1412534713
1155	0.141238258
1156	0.1412136331
1157	0.141185676
1158	0.1411660048
1159	0.141087789
1160	0.1410628232
1161	0.1410159142
1162	0.1409824279
1163	0.1409085652
1164	0.1408809921
1165	0.1408765526
1166	0.1408529595
1167	0.1407936564
1168	0.1407653231
1169	0.1407548267
1170	0.1407079042
1171	0.1406236164
1172	0.1406080599
1173	0.1405641246
1174	0.1404963086
1175	0.1404852937
1176	0.1404581752
1177	0.1404412554
1178	0.1403659749
1179	0.1403629626
1180	0.1402878233
1181	0.1402754416
1182	0.1401883756
1183	0.1401817443
1184	0.1401367906
1185	0.1401046293
1186	0.1400323464
1187	0.1399552964
1188	0.1399220863
1189	0.1398615301
1190	0.1397891529
1191	0.1397091807
1192	0.1396695527
1193	0.1395941831
1194	0.1395360374
1195	0.1394689699
1196	0.1393973201
1197	0.1393222358
1198	0.1392876998
1199	0.1392189026
1200	0.1391575392
1201	0.1391412327
1202	0.1390993969
1203	0.1390760758
1204	0.1390713922
1205	0.139048239
1206	0.1389720399
1207	0.1389247884
1208	0.1388998726
1209	0.1388310601
1210	0.1387981132
1211	0.138764406
1212	0.138751718
1213	0.1386898454
1214	0.1386851184
1215	0.1386353315
1216	0.1386282127
1217	0.1386018813
1218	0.1385603634
1219	0.1384708547
1220	0.1384437255
1221	0.13841679
1222	0.1383870481
1223	0.1383822565
1224	0.1383049078
1225	0.1382420506
1226	0.1382177096
1227	0.1381455299
1228	0.1381325622
1229	0.1381078319
1230	0.1380881543
1231	0.138005572
1232	0.1379441749
1233	0.1379218143
1234	0.1378981115
1235	0.1378435292
1236	0.1377841399
1237	0.1377051786
1238	0.1376481804
1239	0.1376430535
1240	0.1375775742
1241	0.1375621898
1242	0.137483454
1243	0.137452443
1244	0.13740194
1245	0.1373970846
1246	0.1373341485
1247	0.1372594618
1248	0.1372234461
1249	0.1372173741
1250	0.1371455761
1251	0.1370766311
1252	0.1370337553
1253	0.1369825352
1254	0.1369575021
1255	0.136943691
1256	0.1368916808
1257	0.1368187617
1258	0.1367647757
1259	0.136694187
1260	0.1366360041
1261	0.1366098119
1262	0.1365768396
1263	0.136552879
1264	0.1364796534
1265	0.136419719
1266	0.1363692687
1267	0.1363417154
1268	0.1362778129
1269	0.136214058
1270	0.1361368068
1271	0.1361051212
1272	0.1360688162
1273	0.1359943784
1274	0.1359822854
1275	0.1359072063
1276	0.1358714576
1277	0.1358096505
1278	0.1357854547
1279	0.135719843
1280	0.1357012658
1281	0.1356795741
1282	0.1356596914
1283	0.1356515011
1284	0.135593698
1285	0.1355760168
1286	0.1355372431
1287	0.1355048854
1288	0.1354841559
1289	0.1354203257
1290	0.1353943203
1291	0.1353371452
1292	0.1353046064
1293	0.1352816489
1294	0.1352198457
1295	0.1351536058
1296	0.1351330403
1297	0.1351180598
1298	0.1350560438
1299	0.1349851267
1300	0.1349544548
1301	0.1349116381
1302	0.1348418025
1303	0.1347652582
1304	0.1347087615
1305	0.1347048329
1306	0.1346712268
1307	0.1346679599
1308	0.1346018457
1309	0.1345390395
1310	0.1344857311
1311	0.1344807728
1312	0.1344235381
1313	0.1343746344
1314	0.1343616449
1315	0.134320646
1316	0.1342644409
1317	0.134239125
1318	0.1341699285
1319	0.1340952612
1320	0.1340748658
1321	0.1340456757
1322	0.1339818147
1323	0.1339176449
1324	0.1338532771
1325	0.1338395428
1326	0.1338001525
1327	0.1337759912
1328	0.133773004
1329	0.1337074649
1330	0.1336520448
1331	0.133599121
1332	0.1335620007
1333	0.1335414811
1334	0.1335372928
1335	0.1335226937
1336	0.1335158174
1337	0.1334512279
1338	0.1334384523
1339	0.1334342359
1340	0.1333810379
1341	0.1333706307
1342	0.1333416715
1343	0.1333232795
1344	0.1332498588
1345	0.1331819431
1346	0.1331602485
1347	0.1331034293
1348	0.1330800914
1349	0.1330208444
1350	0.1329542048
1351	0.1329351784
1352	0.1328752365
1353	0.1328288228
1354	0.1327680739
1355	0.1327604715
1356	0.1327303865
1357	0.1327259253
1358	0.1327140056
1359	0.1326543508
1360	0.1325890309
1361	0.1325284169
1362	0.1324975296
1363	0.1324345824
1364	0.1323721538
1365	0.1323081413
1366	0.1322668427
1367	0.1321991415
1368	0.1321815795
1369	0.1321410588
1370	0.1320893346
1371	0.1320360349
1372	0.1319613881
1373	0.1318880232
1374	0.1318278979
1375	0.1317908573
1376	0.1317719571
1377	0.1317396381
1378	0.1317235934
1379	0.1316497964
1380	0.1316458162
1381	0.1316374779
1382	0.131574576
1383	0.1315205527
1384	0.1315036956
1385	0.1314408319
1386	0.1313887653
1387	0.1313654385
1388	0.1313113605
1389	0.1312361163
1390	0.1312218457
1391	0.1312038564
1392	0.1311488992
1393	0.131138864
1394	0.1311338707
1395	0.1310965156
1396	0.1310287966
1397	0.1310041165
1398	0.1309465371
1399	0.1308844748
1400	0.1308753134
1401	0.130865149
1402	0.1308101465
1403	0.1307963607
1404	0.1307897932
1405	0.130730205
1406	0.1306615705
1407	0.1306388265
1408	0.1306190585
1409	0.1305813128
1410	0.1305284041
1411	0.1304735239
1412	0.1304142542
1413	0.1303626061
1414	0.1302943423
1415	0.1302722139
1416	0.130235166
1417	0.1302227065
1418	0.1301622615
1419	0.130151766
1420	0.1301465752
1421	0.1300935985
1422	0.1300442907
1423	0.1300202855
1424	0.1299662421
1425	0.1298998526
1426	0.129849637
1427	0.1298282521
1428	0.1297831813
1429	0.1297692796
1430	0.1297121539
1431	0.1297067834
1432	0.1296901282
1433	0.129639139
1434	0.1296081798
1435	0.1295457561
1436	0.1295392415
1437	0.1295182034
1438	0.1294976376
1439	0.1294414022
1440	0.1294275721
1441	0.1293627192
1442	0.1293413369
1443	0.1292794125
1444	0.129237353
1445	0.1292318375
1446	0.1292236722
1447	0.129207772
1448	0.1291854906
1449	0.1291336575
1450	0.1291142955
1451	0.1291091202
1452	0.1291035038
1453	0.1290803104
1454	0.1290483872
1455	0.1290314207
1456	0.128998997
1457	0.1289945189
1458	0.1289828523
1459	0.1289210428
1460	0.1288567113
1461	0.1287908474
1462	0.128765608
1463	0.1287298741
1464	0.1287267193
1465	0.1286924609
1466	0.1286341582
1467	0.1286260234
1468	0.1285748764
1469	0.1285191805
1470	0.1285149041
1471	0.1284992368
1472	0.1284963593
1473	0.1284734199
1474	0.1284649108
1475	0.128442594
1476	0.1283858072
1477	0.128383149
1478	0.1283607281
1479	0.1283497877
1480	0.1282900038
1481	0.1282808023
1482	0.1282364779
1483	0.1281823553
1484	0.1281338546
1485	0.1281288288
1486	0.1281179378
1487	0.1281131763
1488	0.1280898682
1489	0.1280679807
1490	0.1280646404
1491	0.1280586543
1492	0.1279952802
1493	0.1279392732
1494	0.1279134839
1495	0.1278533908
1496	0.1278142238
1497	0.1277956182
1498	0.1277900476
1499	0.127787788
1500	0.1277421505
1501	0.1277142513
1502	0.1277076476
1503	0.1276774228
1504	0.1276135198
1505	0.1275931602
1506	0.1275372918
1507	0.1275119939
1508	0.1274519449
1509	0.1274258825
1510	0.1273716757
1511	0.1273376924
1512	0.1273327436
1513	0.1272766545
1514	0.1272224157
1515	0.1272095119
1516	0.1272065513
