iter	Passed	Remaining
553	235880	615674
554	236291	615209
555	236705	614753
556	237132	614330
557	237542	613864
558	237969	613442
559	238397	613022
560	238822	612594
561	239229	612120
562	239642	611663
563	240082	611273
564	240504	610838
565	240932	610418
566	241366	610015
567	241778	609554
568	242210	609145
569	242641	608733
570	243072	608320
571	243503	607906
572	243923	607466
573	244324	606980
574	244738	606525
575	245169	606114
576	245612	605729
577	246051	605338
578	246462	604876
579	246899	604476
580	247343	604096
581	247773	603681
582	248207	603276
583	248635	602856
584	249043	602387
585	249473	601970
586	249905	601560
587	250311	601088
588	250732	600651
589	251162	600236
590	251592	599819
591	252020	599401
592	252449	598981
593	252875	598556
594	253318	598172
595	253745	597750
596	254174	597332
597	254610	596928
598	255040	596514
599	255471	596099
600	255895	595669
601	256320	595243
602	256753	594834
603	257165	594376
604	257601	593973
605	258006	593500
606	258416	593038
607	258841	592610
608	259269	592190
609	259708	591794
610	260120	591338
611	260539	590896
612	260967	590477
613	261402	590070
614	261823	589635
615	262253	589218
616	262681	588798
617	263109	588378
618	263545	587974
619	263963	587532
620	264393	587115
621	264810	586670
622	265246	586267
623	265694	585890
624	266124	585474
625	266572	585096
626	267017	584713
627	267452	584306
628	267862	583847
629	268280	583403
630	268699	582962
631	269129	582545
632	269568	582148
633	270010	581758
634	270431	581322
635	270880	580944
636	271329	580569
637	271771	580177
638	272202	579761
639	272638	579356
640	273077	578958
641	273516	578560
642	273953	578157
643	274381	577735
644	274799	577291
645	275224	576862
646	275636	576409
647	276102	576066
648	276537	575658
649	276978	575263
650	277394	574816
651	277816	574380
652	278250	573972
653	278685	573563
654	279113	573141
655	279540	572716
656	279966	572291
657	280383	571846
658	280792	571384
659	281196	570914
660	281631	570507
661	282065	570095
662	282490	569668
663	282927	569263
664	283363	568856
665	283803	568458
666	284242	568059
667	284666	567628
668	285113	567243
669	285555	566849
670	285982	566424
671	286416	566013
672	286851	565605
673	287294	565211
674	287706	564756
675	288125	564317
676	288556	563900
677	288969	563447
678	289399	563028
679	289835	562622
680	290263	562198
681	290679	561753
682	291108	561331
683	291541	560919
684	291953	560465
685	292381	560041
686	292812	559626
687	293240	559203
688	293668	558780
689	294078	558323
690	294489	557867
691	294901	557414
692	295328	556990
693	295756	556567
694	296184	556144
695	296590	555681
696	297019	555260
697	297422	554791
698	297837	554344
699	298252	553897
700	298696	553504
701	299127	553088
702	299549	552653
703	299990	552254
704	300415	551827
705	300863	551441
706	301291	551017
707	301721	550598
708	302159	550194
709	302583	549764
710	303026	549369
711	303451	548940
712	303878	548515
713	304297	548076
714	304714	547634
715	305146	547217
716	305578	546802
717	306023	546408
718	306441	545968
719	306850	545511
720	307269	545073
721	307714	544680
722	308149	544270
723	308565	543824
724	308982	543383
725	309389	542923
726	309808	542484
727	310237	542063
728	310678	541663
729	311109	541244
730	311539	540825
731	311971	540408
732	312388	539967
733	312820	539550
734	313224	539086
735	313661	538679
736	314082	538244
737	314512	537825
738	314947	537414
739	315375	536991
740	315808	536575
741	316230	536142
742	316670	535740
743	317096	535314
744	317517	534879
745	317947	534458
746	318383	534048
747	318816	533634
748	319252	533224
749	319700	532833
750	320131	532416
751	320553	531983
752	320980	531557
753	321412	531140
754	321826	530693
755	322261	530281
756	322673	529832
757	323095	529399
758	323543	529009
759	323958	528563
760	324386	528141
761	324799	527692
762	325230	527274
763	325649	526836
764	326070	526401
765	326509	525995
766	326951	525594
767	327394	525195
768	327819	524767
769	328256	524357
770	328692	523946
771	329125	523530
772	329556	523112
773	329973	522670
774	330396	522240
775	330829	521823
776	331258	521401
777	331711	521017
778	332146	520604
779	332557	520153
780	332992	519741
781	333428	519329
782	333856	518906
783	334296	518501
784	334735	518093
785	335166	517675
786	335591	517246
787	336052	516872
788	336487	516458
789	336935	516065
790	337379	515666
791	337796	515225
792	338231	514811
793	338656	514382
794	339092	513970
795	339499	513514
796	339933	513099
797	340339	512642
798	340769	512221
799	341211	511817
800	341629	511378
801	342069	510972
802	342503	510555
803	342930	510129
804	343350	509693
805	343787	509283
806	344201	508838
807	344611	508387
808	345050	507979
809	345467	507539
810	345895	507114
811	346306	506665
812	346743	506253
813	347168	505824
814	347600	505406
815	348035	504993
816	348446	504544
817	348864	504105
818	349304	503698
819	349734	503276
820	350155	502841
821	350594	502433
822	351027	502016
823	351458	501596
824	351901	501193
825	352342	500786
826	352774	500367
827	353183	499916
828	353622	499507
829	354049	499082
830	354484	498666
831	354894	498217
832	355335	497811
833	355752	497370
834	356175	496939
835	356585	496490
836	357021	496076
837	357455	495659
838	357896	495253
839	358316	494817
840	358732	494376
841	359144	493930
842	359557	493485
843	359961	493028
844	360393	492609
845	360817	492179
846	361254	491766
847	361676	491334
848	362112	490920
849	362548	490506
850	362962	490063
851	363393	489642
852	363824	489222
853	364253	488799
854	364687	488382
855	365119	487963
856	365545	487536
857	365978	487117
858	366418	486709
859	366845	486283
860	367281	485869
861	367688	485417
862	368111	484986
863	368532	484552
864	368961	484128
865	369383	483696
866	369786	483238
867	370187	482778
868	370629	482372
869	371066	481960
870	371477	481512
871	371907	481091
872	372323	480651
873	372740	480213
874	373153	479769
875	373580	479343
876	374014	478925
877	374454	478517
878	374871	478079
879	375305	477661
880	375738	477242
881	376167	476819
882	376604	476406
883	377026	475975
884	377446	475539
885	377885	475129
886	378308	474698
887	378748	474288
888	379189	473880
889	379630	473471
890	380052	473039
891	380487	472623
892	380915	472198
893	381347	471778
894	381782	471362
895	382200	470925
896	382637	470512
897	383057	470077
898	383455	469615
899	383867	469171
900	384311	468766
901	384732	468332
902	385173	467924
903	385596	467493
904	386056	467107
905	386500	466701
906	386944	466295
907	387390	465892
908	387811	465459
909	388222	465013
910	388636	464571
911	389048	464128
912	389467	463692
913	389882	463251
914	390315	462832
915	390745	462411
916	391176	461989
917	391619	461582
918	392045	461154
919	392473	460729
920	392879	460279
921	393287	459830
922	393722	459413
923	394140	458977
924	394549	458530
925	394971	458098
926	395388	457660
927	395819	457239
928	396246	456814
929	396671	456385
930	397104	455966
931	397536	455545
932	397959	455115
933	398390	454693
934	398831	454283
935	399264	453864
936	399677	453423
937	400107	453000
938	400510	452547
939	400940	452123
940	401365	451696
941	401798	451277
942	402216	450840
943	402637	450408
944	403064	449981
945	403501	449566
946	403921	449133
947	404349	448708
948	404794	448302
949	405210	447864
950	405638	447438
951	406047	446993
952	406492	446587
953	406953	446198
954	407363	445754
955	407767	445302
956	408184	444865
957	408618	444446
958	409059	444036
959	409491	443615
960	409932	443204
961	410345	442763
962	410748	442311
963	411168	441878
964	411606	441464
965	412042	441047
966	412447	440598
967	412873	440170
968	413289	439732
969	413724	439315
970	414138	438875
971	414556	438440
972	414973	438003
973	415392	437569
974	415840	437165
975	416261	436733
976	416690	436309
977	417099	435864
978	417507	435419
979	417931	434989
980	418349	434554
981	418771	434123
982	419214	433714
983	419632	433279
984	420077	432871
985	420484	432424
986	420932	432021
987	421347	431582
988	421788	431171
989	422228	430758
990	422665	430342
991	423085	429909
992	423528	429499
993	423970	429089
994	424409	428674
995	424854	428267
996	425311	427871
997	425733	427439
998	426161	427014
999	426601	426601
1000	427043	426190
1001	427469	425762
1002	427885	425325
1003	428322	424909
1004	428746	424480
1005	429155	424036
1006	429579	423607
1007	430007	423181
1008	430430	422751
1009	430862	422330
1010	431303	421918
1011	431755	421516
1012	432188	421095
1013	432624	420678
1014	433065	420265
1015	433500	419847
1016	433902	419396
1017	434312	418953
1018	434717	418505
1019	435140	418076
1020	435582	417664
1021	436017	417245
1022	436457	416831
1023	436885	416406
1024	437322	415989
1025	437759	415572
1026	438195	415154
1027	438605	414712
1028	439038	414292
1029	439488	413887
1030	439926	413470
1031	440359	413050
1032	440807	412643
1033	441245	412227
1034	441688	411815
1035	442103	411377
1036	442526	410947
1037	442960	410528
1038	443372	410087
1039	443800	409662
1040	444212	409221
1041	444635	408791
1042	445056	408359
1043	445492	407941
1044	445920	407516
1045	446334	407077
1046	446769	406658
1047	447193	406229
1048	447622	405804
1049	448044	405373
1050	448480	404955
1051	448910	404531
1052	449329	404097
1053	449770	403684
1054	450203	403262
1055	450643	402848
1056	451103	402450
1057	451565	402055
1058	452016	401650
1059	452452	401231
1060	452889	400814
1061	453349	400416
1062	453769	399983
1063	454196	399556
1064	454602	399111
1065	455018	398674
1066	455431	398235
1067	455871	397820
1068	456286	397383
1069	456722	396964
1070	457169	396555
1071	457610	396140
1072	458053	395727
1073	458463	395286
1074	458923	394887
1075	459351	394462
1076	459768	394026
1077	460208	393610
1078	460643	393190
1079	461089	392779
1080	461520	392356
1081	461953	391934
1082	462390	391516
1083	462823	391094
1084	463245	390663
1085	463683	390245
1086	464135	389839
1087	464570	389419
1088	464991	388987
1089	465416	388559
1090	465827	388118
1091	466245	387684
1092	466684	387267
1093	467144	386867
1094	467585	386451
1095	468013	386025
1096	468441	385599
1097	468877	385179
1098	469293	384743
1099	469705	384304
1100	470130	383875
1101	470563	383453
1102	470977	383016
1103	471411	382595
1104	471818	382151
1105	472227	381710
1106	472654	381282
1107	473095	380867
1108	473544	380458
1109	473975	380034
1110	474396	379602
1111	474836	379186
1112	475269	378763
1113	475711	378348
1114	476121	377908
1115	476523	377461
1116	476962	377043
1117	477387	376614
1118	477800	376177
1119	478210	375736
1120	478644	375315
1121	479054	374875
1122	479458	374430
1123	479884	374002
1124	480319	373581
1125	480754	373161
1126	481190	372741
1127	481603	372303
1128	482028	371874
1129	482461	371452
1130	482878	371018
1131	483321	370603
1132	483739	370169
1133	484157	369735
1134	484607	369326
1135	485005	368877
1136	485417	368439
1137	485822	367995
1138	486251	367570
1139	486676	367142
1140	487086	366702
1141	487519	366279
1142	487925	365837
1143	488339	365400
1144	488767	364975
1145	489206	364557
1146	489648	364141
1147	490048	363694
1148	490473	363266
1149	490896	362836
1150	491314	362403
1151	491748	361981
1152	492179	361557
1153	492605	361130
1154	493025	360698
1155	493435	360259
1156	493859	359829
1157	494275	359395
1158	494707	358972
1159	495140	358550
1160	495557	358115
1161	495991	357694
1162	496412	357263
1163	496850	356844
1164	497266	356409
1165	497679	355973
1166	498095	355538
1167	498529	355116
1168	498943	354680
1169	499354	354242
1170	499780	353815
1171	500213	353393
1172	500617	352950
1173	501046	352525
1174	501480	352103
1175	501894	351667
1176	502317	351238
1177	502727	350799
1178	503168	350382
1179	503575	349942
1180	504015	349524
1181	504430	349089
1182	504871	348672
1183	505278	348232
1184	505703	347804
1185	506123	347373
1186	506543	346941
1187	506975	346518
1188	507393	346085
1189	507818	345658
1190	508246	345231
1191	508689	344816
1192	509114	344388
1193	509556	343971
1194	509992	343551
1195	510421	343125
1196	510854	342703
1197	511292	342284
1198	511721	341859
1199	512164	341443
1200	512600	341022
1201	513013	340586
1202	513440	340159
1203	513847	339719
1204	514267	339288
1205	514685	338856
1206	515134	338443
1207	515573	338024
1208	516002	337599
1209	516445	337183
1210	516861	336749
1211	517275	336314
1212	517682	335875
1213	518115	335451
1214	518530	335017
1215	518958	334591
1216	519364	334151
1217	519789	333723
1218	520218	333298
1219	520662	332882
1220	521079	332449
1221	521517	332030
1222	521938	331599
1223	522345	331159
1224	522780	330738
1225	523212	330315
1226	523631	329883
1227	524070	329464
1228	524488	329032
1229	524905	328599
1230	525318	328164
1231	525770	327753
1232	526199	327327
1233	526612	326892
1234	527026	326457
1235	527456	326032
1236	527879	325603
1237	528321	325186
1238	528764	324769
1239	529168	324329
1240	529604	323908
1241	530027	323479
1242	530493	323076
1243	530923	322651
1244	531351	322225
1245	531769	321793
1246	532224	321383
1247	532677	320972
1248	533108	320547
1249	533523	320113
1250	533976	319702
1251	534428	319291
1252	534871	318873
1253	535314	318456
1254	535743	318030
1255	536163	317600
1256	536596	317176
1257	537048	316764
1258	537482	316341
1259	537929	315926
1260	538372	315509
1261	538818	315093
1262	539242	314664
1263	539667	314236
1264	540120	313824
1265	540559	313404
1266	541001	312986
1267	541422	312555
1268	541861	312136
1269	542291	311711
1270	542742	311297
1271	543162	310866
1272	543582	310435
1273	544034	310022
1274	544442	309584
1275	544896	309173
1276	545332	308751
1277	545781	308336
1278	546218	307915
1279	546665	307499
1280	547087	307069
1281	547504	306636
1282	547924	306205
1283	548333	305768
1284	548774	305349
1285	549192	304917
1286	549621	304491
1287	550057	304068
1288	550474	303636
1289	550912	303215
1290	551334	302785
1291	551768	302362
1292	552193	301934
1293	552614	301503
1294	553073	301093
1295	553508	300671
1296	553924	300238
1297	554333	299801
1298	554771	299380
1299	555217	298963
1300	555650	298539
1301	556085	298116
1302	556519	297692
1303	556962	297274
1304	557384	296844
1305	557787	296404
1306	558206	295973
1307	558617	295537
1308	559070	295124
1309	559496	294696
1310	559931	294273
1311	560339	293836
1312	560787	293420
1313	561240	293006
1314	561668	292580
1315	562106	292158
1316	562543	291736
1317	562965	291306
1318	563390	290878
1319	563832	290459
1320	564240	290022
1321	564665	289594
1322	565114	289177
1323	565558	288759
1324	566002	288340
1325	566411	287904
1326	566848	287482
1327	567280	287057
1328	567692	286622
1329	568132	286202
1330	568556	285773
1331	568990	285349
1332	569409	284918
1333	569835	284490
1334	570250	284057
1335	570655	283619
1336	571062	283182
1337	571491	282755
1338	571893	282316
1339	572307	281882
1340	572749	281462
1341	573162	281028
1342	573594	280604
1343	574011	280172
1344	574454	279753
1345	574904	279336
1346	575335	278911
1347	575788	278497
1348	576229	278076
1349	576665	277653
1350	577116	277237
1351	577541	276809
1352	577985	276390
1353	578420	275967
1354	578863	275547
1355	579281	275115
1356	579703	274686
1357	580106	274247
1358	580507	273808
1359	580954	273390
1360	581399	272971
1361	581843	272552
1362	582280	272129
1363	582709	271703
1364	583149	271282
1365	583595	270863
1366	584033	270441
1367	584480	270023
1368	584893	269589
1369	585323	269163
1370	585760	268740
1371	586174	268307
1372	586616	267886
1373	587060	267467
1374	587487	267039
1375	587912	266611
1376	588326	266178
1377	588747	265747
1378	589163	265315
1379	589593	264889
1380	589997	264452
1381	590409	264018
1382	590855	263599
1383	591285	263173
1384	591699	262740
1385	592145	262321
1386	592593	261903
1387	593013	261472
1388	593447	261048
1389	593904	260634
1390	594322	260203
1391	594746	259774
1392	595202	259359
1393	595605	258921
1394	596020	258489
1395	596438	258057
1396	596887	257640
1397	597296	257204
1398	597712	256773
1399	598152	256351
1400	598561	255916
1401	598972	255481
1402	599412	255059
1403	599833	254630
1404	600252	254199
1405	600687	253775
1406	601122	253351
1407	601536	252918
1408	601959	252489
1409	602389	252063
1410	602824	251639
1411	603281	251224
1412	603716	250801
1413	604148	250375
1414	604596	249956
1415	605028	249531
1416	605458	249105
1417	605860	248667
1418	606301	248246
1419	606719	247814
1420	607126	247379
1421	607561	246955
1422	608004	246534
1423	608423	246103
1424	608866	245683
1425	609326	245268
1426	609754	244841
1427	610171	244410
1428	610612	243988
1429	611046	243563
1430	611496	243145
1431	611904	242710
1432	612311	242275
1433	612740	241848
1434	613183	241427
1435	613624	241005
1436	614033	240571
1437	614447	240138
1438	614862	239706
1439	615294	239281
1440	615698	238844
1441	616141	238423
1442	616559	237992
1443	616998	237570
1444	617429	237144
1445	617846	236713
1446	618247	236275
1447	618668	235845
1448	619099	235420
1449	619535	234996
1450	619960	234568
1451	620365	234132
1452	620773	233697
1453	621200	233270
1454	621628	232843
1455	622038	232409
1456	622452	231977
1457	622861	231543
1458	623289	231116
1459	623725	230693
1460	624175	230274
1461	624632	229857
1462	625062	229431
1463	625493	229005
1464	625907	228573
1465	626328	228144
1466	626763	227719
1467	627174	227286
1468	627612	226863
1469	628058	226442
1470	628469	226009
1471	628884	225578
1472	629299	225146
1473	629724	224718
1474	630123	224281
1475	630545	223852
1476	630981	223428
1477	631391	222994
1478	631818	222567
1479	632221	222131
1480	632656	221707
1481	633061	221272
1482	633497	220848
1483	633942	220427
1484	634396	220009
1485	634802	219575
1486	635221	219144
1487	635642	218715
1488	636075	218290
1489	636499	217862
1490	636912	217430
1491	637318	216995
1492	637756	216572
1493	638192	216148
1494	638610	215718
1495	639059	215298
1496	639496	214874
1497	639906	214441
1498	640314	214007
1499	640722	213574
1500	641161	213151
1501	641595	212726
1502	642008	212294
1503	642436	211867
1504	642882	211446
1505	643303	211017
1506	643745	210594
1507	644174	210168
1508	644623	209748
1509	645041	209318
1510	645474	208892
1511	645894	208463
1512	646305	208030
1513	646754	207610
1514	647199	207189
1515	647613	206757
1516	648025	206325
1517	648442	205895
1518	648861	205465
1519	649286	205037
1520	649697	204605
1521	650110	204173
1522	650520	203741
1523	650949	203314
1524	651381	202889
1525	651848	202474
1526	652266	202044
1527	652683	201614
1528	653109	201186
1529	653544	200761
1530	653980	200337
1531	654403	199909
1532	654825	199480
1533	655260	199055
1534	655686	198628
1535	656145	198210
1536	656576	197784
1537	657021	197362
1538	657475	196943
1539	657897	196514
1540	658335	196090
1541	658818	195680
1542	659277	195262
1543	659720	194839
1544	660150	194413
1545	660620	193998
1546	661078	193580
1547	661498	193150
1548	661931	192725
1549	662374	192302
1550	662803	191875
1551	663254	191455
1552	663687	191029
1553	664102	190598
1554	664541	190174
1555	664982	189750
1556	665398	189320
1557	665856	188901
1558	666294	188477
1559	666710	188046
1560	667132	187617
1561	667577	187195
1562	667998	186766
1563	668448	186344
1564	668900	185924
1565	669325	185496
1566	669770	185073
1567	670231	184655
1568	670647	184225
1569	671095	183803
1570	671514	183373
1571	671929	182942
1572	672370	182518
1573	672778	182086
1574	673227	181664
1575	673629	181230
1576	674067	180805
1577	674494	180378
1578	674916	179949
1579	675355	179524
1580	675784	179097
1581	676207	178669
1582	676637	178242
1583	677051	177811
1584	677498	177389
1585	677906	176956
1586	678312	176523
1587	678759	176101
1588	679185	175673
1589	679635	175251
1590	680064	174824
1591	680502	174400
1592	680966	173982
1593	681391	173554
1594	681849	173134
1595	682261	172702
1596	682671	172270
1597	683131	171851
1598	683588	171431
1599	684048	171012
1600	684459	170580
1601	684876	170150
1602	685287	169718
1603	685744	169298
1604	686203	168878
1605	686646	168454
1606	687097	168033
1607	687503	167600
1608	687932	167173
1609	688369	166747
1610	688777	166315
1611	689186	165883
1612	689619	165457
1613	690051	165030
1614	690453	164597
1615	690870	164167
1616	691302	163740
1617	691721	163311
1618	692164	162887
1619	692616	162465
1620	693028	162034
1621	693444	161604
1622	693877	161177
1623	694296	160748
1624	694751	160327
1625	695166	159896
1626	695622	159475
1627	696056	159049
1628	696497	158625
1629	696923	158197
1630	697331	157765
1631	697753	157336
1632	698166	156905
1633	698620	156484
1634	699069	156061
1635	699502	155635
1636	699922	155205
1637	700347	154777
1638	700776	154350
1639	701211	153924
1640	701622	153493
1641	702074	153070
1642	702484	152639
1643	702908	152211
1644	703322	151780
1645	703746	151352
1646	704164	150922
1647	704578	150492
1648	705017	150067
1649	705446	149640
1650	705882	149214
1651	706314	148787
1652	706759	148363
1653	707205	147940
1654	707653	147516
1655	708065	147086
1656	708491	146658
1657	708936	146234
1658	709354	145804
1659	709803	145381
1660	710236	144954
1661	710665	144527
1662	711119	144105
