iter	MultiRMSE
232	1.935059232
233	1.934443984
234	1.933728789
235	1.933164592
236	1.932722358
237	1.931841157
238	1.930900232
239	1.930557366
240	1.930292051
241	1.929360153
242	1.928626805
243	1.928518567
244	1.927630444
245	1.926609937
246	1.925979213
247	1.925183862
248	1.924794919
249	1.923661972
250	1.922958768
251	1.92245712
252	1.921523172
253	1.921014159
254	1.920359263
255	1.92003717
256	1.919354699
257	1.918573422
258	1.917975326
259	1.917526377
260	1.917178133
261	1.916572669
262	1.915662639
263	1.915053266
264	1.914823965
265	1.914572711
266	1.91387928
267	1.913152714
268	1.912635422
269	1.912385526
270	1.911862768
271	1.911704094
272	1.911302382
273	1.910622056
274	1.909711816
275	1.90940725
276	1.908671795
277	1.907963593
278	1.907084728
279	1.906612987
280	1.905983196
281	1.905714019
282	1.904836132
283	1.904103544
284	1.903777734
285	1.903356245
286	1.903097301
287	1.902563216
288	1.901526867
289	1.900820198
290	1.899920003
291	1.898784484
292	1.898426134
293	1.897881213
294	1.897186232
295	1.896171129
296	1.895896797
297	1.895364727
298	1.894581789
299	1.89422703
300	1.893810505
301	1.893097838
302	1.891964653
303	1.891623395
304	1.890849433
305	1.890550153
306	1.889847522
307	1.889298374
308	1.888656974
309	1.888022452
310	1.887187567
311	1.886727746
312	1.886167554
313	1.885400883
314	1.884590895
315	1.884236318
316	1.883971084
317	1.883409446
318	1.882583515
319	1.881858032
320	1.881500217
321	1.880672971
322	1.880004182
323	1.878833204
324	1.878042744
325	1.877240409
326	1.876381502
327	1.875926994
328	1.875244691
329	1.874219228
330	1.873563358
331	1.872940968
332	1.872018307
333	1.871459075
334	1.870804439
335	1.870042651
336	1.869265158
337	1.868776829
338	1.867668962
339	1.866690445
340	1.865809788
341	1.865331947
342	1.865060633
343	1.864517832
344	1.864187273
345	1.863505698
346	1.862873979
347	1.861673133
348	1.86122422
349	1.860564822
350	1.859849298
351	1.859140368
352	1.858738826
353	1.857952663
354	1.857817908
355	1.856764754
356	1.855800124
357	1.854176884
358	1.8531179
359	1.852482419
360	1.852111983
361	1.851263929
362	1.850268536
363	1.84932875
364	1.848346674
365	1.847889556
366	1.847311245
367	1.846435274
368	1.845256661
369	1.844804479
370	1.844358368
371	1.843222566
372	1.842149009
373	1.841233519
374	1.841022006
375	1.84010578
376	1.8389603
377	1.838155243
378	1.836919756
379	1.836098074
380	1.835244482
381	1.834327448
382	1.83345934
383	1.832713064
384	1.832212953
385	1.830923728
386	1.830310692
387	1.829636594
388	1.828680367
389	1.828367346
390	1.827463161
391	1.827098252
392	1.826312135
393	1.825461557
394	1.824789934
395	1.824199863
396	1.823303965
397	1.822111973
398	1.821400693
399	1.820278539
400	1.820035078
401	1.818780006
402	1.818217586
403	1.817332071
404	1.816746193
405	1.815886531
406	1.814872984
407	1.813972219
408	1.813796923
409	1.813090917
410	1.812595651
411	1.812004887
412	1.811355192
413	1.810244983
414	1.809210507
415	1.808338682
416	1.807327815
417	1.806522364
418	1.805770677
419	1.805266239
420	1.804350142
421	1.803687191
422	1.803151246
423	1.802577066
424	1.801812454
425	1.801296557
426	1.800463957
427	1.799492478
428	1.798985207
429	1.798769875
430	1.798095156
431	1.797298519
432	1.796344316
433	1.795699326
434	1.794908879
435	1.794531848
436	1.793654297
437	1.793270563
438	1.792539018
439	1.791673584
440	1.791059164
441	1.790333488
442	1.789766607
443	1.788750917
444	1.788167613
445	1.787255394
446	1.786770411
447	1.785927035
448	1.785714279
449	1.784677851
450	1.783655914
451	1.782668388
452	1.781839562
453	1.781264436
454	1.780918386
455	1.780525377
456	1.77960175
457	1.779251563
458	1.778310458
459	1.777469496
460	1.777016386
461	1.776384907
462	1.775700221
463	1.774623418
464	1.774033553
465	1.773739388
466	1.772870959
467	1.772087517
468	1.771264619
469	1.770788134
470	1.769891703
471	1.769565299
472	1.768911925
473	1.768038872
474	1.767557573
475	1.767142333
476	1.766197752
477	1.765491564
478	1.765303263
479	1.764511527
480	1.763760624
481	1.763128777
482	1.762091465
483	1.761214473
484	1.760561276
485	1.759849263
486	1.759028988
487	1.75821761
488	1.757356438
489	1.75705703
490	1.756360705
491	1.755896645
492	1.755245017
493	1.754819035
494	1.753950369
495	1.753156402
496	1.75258386
497	1.751691785
498	1.750850938
499	1.75025463
500	1.749530149
501	1.74889619
502	1.748259446
503	1.74754203
504	1.747277153
505	1.74695719
506	1.746275231
507	1.745564261
508	1.74492282
509	1.744473269
510	1.743816421
511	1.743020258
512	1.742530805
513	1.741752908
514	1.741599312
515	1.740962365
516	1.740030956
517	1.73946639
518	1.738719452
519	1.738330503
520	1.73801574
521	1.737381606
522	1.736472143
523	1.736165553
524	1.735446367
525	1.735101774
526	1.734506356
527	1.733524818
528	1.732949492
529	1.732585219
530	1.731512709
531	1.730683006
532	1.730274391
533	1.729619547
534	1.72905022
535	1.728425638
536	1.727622339
537	1.726885604
538	1.726298364
539	1.725793089
540	1.725080344
541	1.724417197
542	1.723784449
543	1.723025063
544	1.722408251
545	1.721815145
546	1.721265887
547	1.720739587
548	1.720211254
549	1.719442822
550	1.71924931
551	1.718692059
552	1.718174876
553	1.717727345
554	1.717109389
555	1.716507369
556	1.716277985
557	1.715722058
558	1.715440412
559	1.714643411
560	1.714299752
561	1.713576696
562	1.712777206
563	1.712065426
564	1.711225825
565	1.711069011
566	1.710540589
567	1.709824109
568	1.709155316
569	1.708741724
570	1.708553658
571	1.70806115
572	1.707814635
573	1.707506062
574	1.707138769
575	1.7069234
576	1.706350762
577	1.70589224
578	1.705347917
579	1.704948517
580	1.704277126
581	1.703564443
582	1.703007952
583	1.702749454
584	1.702338441
585	1.702178549
586	1.701589659
587	1.701188724
588	1.700992281
589	1.700200705
590	1.699593096
591	1.698999501
592	1.698586437
593	1.698188994
594	1.697563536
595	1.696972522
596	1.696213493
597	1.695882471
598	1.695405224
599	1.694990238
600	1.694448699
601	1.693902913
602	1.693495849
603	1.692824978
604	1.692365336
605	1.692011769
606	1.691769451
607	1.691529773
608	1.691097166
609	1.690639166
610	1.690138812
611	1.689628678
612	1.68880813
613	1.687907185
614	1.687336134
615	1.686663814
616	1.686062451
617	1.685337375
618	1.68511062
619	1.684589352
620	1.683946232
621	1.683307179
622	1.682480384
623	1.681946189
624	1.681136497
625	1.680762236
626	1.680300674
627	1.679591297
628	1.679008628
629	1.678551225
630	1.678053232
631	1.677835519
632	1.67723538
633	1.676831532
634	1.676329169
635	1.676073125
636	1.67517365
637	1.674691633
638	1.67384777
639	1.673154755
640	1.672927666
641	1.672547955
642	1.671961939
643	1.671524547
644	1.670982945
645	1.670681961
646	1.670297557
647	1.66963786
648	1.669010932
649	1.668761604
650	1.668161345
651	1.66778619
652	1.667520224
653	1.667107227
654	1.66689383
655	1.666678183
656	1.666313383
657	1.665944501
658	1.665447409
659	1.665066704
660	1.664550388
661	1.663885057
662	1.663224114
663	1.662914004
664	1.662048172
665	1.661717603
666	1.661530955
667	1.66114159
668	1.660705883
669	1.659864488
670	1.65937831
671	1.659008875
672	1.658693915
673	1.658418403
674	1.657812187
675	1.657495558
676	1.656931306
677	1.65659211
678	1.655970968
679	1.655405201
680	1.654897572
681	1.654423295
682	1.653965842
683	1.653570184
684	1.653131435
685	1.652536643
686	1.65178841
687	1.651216631
688	1.650984038
689	1.650642415
690	1.649967929
691	1.649344267
692	1.648689384
693	1.648423363
694	1.647816967
695	1.647084001
696	1.64688961
697	1.646279801
698	1.64592688
699	1.645568546
700	1.645008618
701	1.644727033
702	1.644207487
703	1.643877521
704	1.643540108
705	1.643059267
706	1.642833158
707	1.6422199
708	1.641785296
709	1.641506113
710	1.641044403
711	1.640373066
712	1.639810985
713	1.639301165
714	1.639057917
715	1.638501384
716	1.63798103
717	1.637506904
718	1.63680689
719	1.636107912
720	1.635532682
721	1.635304457
722	1.634873492
723	1.634610141
724	1.634182816
725	1.633950655
726	1.63334779
727	1.633148456
728	1.632620143
729	1.632164975
730	1.631588838
731	1.631187559
732	1.630576613
733	1.62989199
734	1.629265269
735	1.628771424
736	1.628492923
737	1.627980976
738	1.627579923
739	1.627431216
740	1.627044322
741	1.62677275
742	1.626547531
743	1.626194131
744	1.625587266
745	1.625154244
746	1.62481901
747	1.624290748
748	1.623482007
749	1.622853265
750	1.622445007
751	1.6220672
752	1.621465961
753	1.621038997
754	1.62046178
755	1.620025585
756	1.619357471
757	1.618806507
758	1.618125244
759	1.617842363
760	1.61735655
761	1.616928962
762	1.616724489
763	1.616115187
764	1.615863466
765	1.615393795
766	1.614977172
767	1.614459808
768	1.614065701
769	1.613615544
770	1.612991056
771	1.61256737
772	1.612187755
773	1.611635844
774	1.611239227
775	1.610648641
776	1.610233512
777	1.610028815
778	1.609796511
779	1.60933006
780	1.60889596
781	1.608699163
782	1.608145876
783	1.607618532
784	1.606915111
785	1.606432195
786	1.606266346
787	1.605712612
788	1.605193995
789	1.604843638
790	1.604111785
791	1.603801386
792	1.603325599
793	1.602785116
794	1.602237704
795	1.601843833
796	1.601187078
797	1.600772368
798	1.600542334
799	1.60010617
800	1.599492168
801	1.599115954
802	1.598670277
803	1.598375062
804	1.598089997
805	1.597795215
806	1.597456595
807	1.597164394
808	1.596733987
809	1.596416793
810	1.596071419
811	1.595755236
812	1.595429799
813	1.594844361
814	1.594318666
815	1.593648103
816	1.593160646
817	1.592947903
818	1.592620039
819	1.59234287
820	1.591574202
821	1.591274733
822	1.590636771
823	1.590399191
824	1.590257594
825	1.589746498
826	1.589532141
827	1.589211091
828	1.5885308
829	1.588267082
830	1.587709314
831	1.587208576
832	1.586881023
833	1.58631231
834	1.585728854
835	1.585354654
836	1.584882688
837	1.584365714
838	1.584017981
839	1.583717376
840	1.583060879
841	1.5829079
842	1.582555974
843	1.582122423
844	1.581522471
845	1.580815337
846	1.580753264
847	1.580076944
848	1.579919657
849	1.57973878
850	1.579350058
851	1.578858104
852	1.578272436
853	1.577922569
854	1.577782658
855	1.577617839
856	1.577051537
857	1.57673513
858	1.576333504
859	1.575776315
860	1.575303583
861	1.574906746
862	1.574729827
863	1.57427533
864	1.573830015
865	1.573336472
866	1.573252103
867	1.572705827
868	1.572248847
869	1.571913476
870	1.571485675
871	1.571238206
872	1.571008759
873	1.570538035
874	1.57016884
875	1.569763319
876	1.569440414
877	1.568953493
878	1.568595308
879	1.568411856
880	1.5679858
881	1.567785309
882	1.567472428
883	1.567339307
884	1.56703687
885	1.56694053
886	1.566534672
887	1.566089298
888	1.565728299
889	1.565491851
890	1.56509369
891	1.564621105
892	1.564291321
893	1.563805964
894	1.563420057
895	1.562841653
896	1.562470042
897	1.562166638
898	1.561512329
899	1.561039535
900	1.56079563
901	1.560346788
902	1.560155497
903	1.559789799
904	1.559411519
905	1.558954565
906	1.55867735
907	1.558008061
908	1.557734445
909	1.557134517
910	1.556376458
911	1.55595299
912	1.555671289
913	1.555488808
914	1.555126329
915	1.554926686
916	1.554564151
917	1.554133541
918	1.55365767
919	1.553386639
920	1.553117957
921	1.552579093
922	1.55200492
923	1.551474527
924	1.550975726
925	1.550322027
926	1.549885197
927	1.549377961
928	1.549020267
929	1.548563487
930	1.548217259
931	1.547638988
932	1.547321049
933	1.547037619
934	1.546667027
935	1.546445643
936	1.545663042
937	1.545257364
938	1.544855627
939	1.544451213
940	1.544144934
941	1.543841082
942	1.543418359
943	1.543067784
944	1.542875286
945	1.54256387
946	1.542406904
947	1.542051366
948	1.541754439
949	1.541366796
950	1.540663451
951	1.540070904
952	1.539729489
953	1.53922884
954	1.538883097
955	1.538386758
956	1.538101231
957	1.537569066
958	1.5372545
959	1.537028402
960	1.536803776
961	1.536569372
962	1.536317565
963	1.536051489
964	1.535989774
965	1.53578842
966	1.535420776
967	1.535086201
968	1.534669903
969	1.534426866
970	1.534000828
971	1.53362971
972	1.533281357
973	1.533070866
974	1.532798818
975	1.532423356
976	1.532266701
977	1.5320338
978	1.53154208
979	1.53116435
980	1.530902714
981	1.530715309
982	1.530315276
983	1.529786022
984	1.529260999
985	1.529107704
986	1.528931754
987	1.528801262
988	1.528365195
989	1.528157627
990	1.52792312
991	1.527338557
992	1.52691068
993	1.526803157
994	1.526507682
995	1.526033414
996	1.525443132
997	1.525135222
998	1.52483055
999	1.524490169
1000	1.524055078
1001	1.523880694
1002	1.523442711
1003	1.523204527
1004	1.522901471
1005	1.522831943
1006	1.522451457
1007	1.521964416
1008	1.52129492
1009	1.520800021
1010	1.520224408
1011	1.51988457
1012	1.519533902
1013	1.518875909
1014	1.518548943
1015	1.518079547
1016	1.517667205
1017	1.517267714
1018	1.516978479
1019	1.516863819
1020	1.516387096
1021	1.516032484
1022	1.51550957
1023	1.515152076
1024	1.514624393
1025	1.514119377
1026	1.513502258
1027	1.513273762
1028	1.512878253
1029	1.512243082
1030	1.511888005
1031	1.511641554
1032	1.511373437
1033	1.511093594
1034	1.510729477
1035	1.510321545
1036	1.509881903
1037	1.509424379
1038	1.50917179
1039	1.508884395
1040	1.508552888
1041	1.508127454
1042	1.507890604
1043	1.507199341
1044	1.506965456
1045	1.506526605
1046	1.506111746
1047	1.505764031
1048	1.505313428
1049	1.504909297
1050	1.50475521
1051	1.504391659
1052	1.503997105
1053	1.503792404
1054	1.503522201
1055	1.502907597
1056	1.502663971
1057	1.502548902
1058	1.502157877
1059	1.501987719
1060	1.501708611
1061	1.501631777
1062	1.501366101
1063	1.500880807
1064	1.500661262
1065	1.500520892
1066	1.500047924
1067	1.499663713
1068	1.499540035
1069	1.499088718
1070	1.498707138
1071	1.498480324
1072	1.498254925
1073	1.497830081
1074	1.497184271
1075	1.49690498
1076	1.496646398
1077	1.496108893
1078	1.495545425
1079	1.494928157
1080	1.494678513
1081	1.494322692
1082	1.493679482
1083	1.493339227
1084	1.493124457
1085	1.492911301
1086	1.492325967
1087	1.492136298
1088	1.491747915
1089	1.491552218
1090	1.491179052
1091	1.491023912
1092	1.490655341
1093	1.490442212
1094	1.489941072
1095	1.489442303
1096	1.488942498
1097	1.488509758
1098	1.488224807
1099	1.487903342
1100	1.487510216
1101	1.487244152
1102	1.487049332
1103	1.486791858
1104	1.486526843
1105	1.486364815
1106	1.486049659
1107	1.485719427
1108	1.485559539
1109	1.485252933
1110	1.484887482
1111	1.48458192
1112	1.484377958
1113	1.483910527
1114	1.483581137
1115	1.483237828
1116	1.482774529
1117	1.482262888
1118	1.482048281
1119	1.481580645
1120	1.48124148
1121	1.480969462
1122	1.480609811
1123	1.480501699
1124	1.48003992
1125	1.47959615
1126	1.479098646
1127	1.4786458
1128	1.4783104
1129	1.478107496
1130	1.477641212
1131	1.477250298
1132	1.477100015
1133	1.476597141
1134	1.476333063
1135	1.476066302
1136	1.475682011
1137	1.475297992
1138	1.474850686
1139	1.474589498
1140	1.474351566
1141	1.473977057
1142	1.473315314
1143	1.473018651
1144	1.472645188
1145	1.472586237
1146	1.472392503
1147	1.472074162
1148	1.471717055
1149	1.471350841
1150	1.470850647
1151	1.470327519
1152	1.470061631
1153	1.46965226
1154	1.469332161
1155	1.468970364
1156	1.468649455
1157	1.46804594
1158	1.467592997
1159	1.467327921
1160	1.467151308
1161	1.466886434
1162	1.466620165
1163	1.466243814
1164	1.465912666
1165	1.465406931
1166	1.465078516
1167	1.464578307
1168	1.464046295
1169	1.463798588
1170	1.463303465
1171	1.462800591
1172	1.462354232
1173	1.462063713
1174	1.46172891
1175	1.46133608
1176	1.461154625
1177	1.460807145
1178	1.460628873
1179	1.46058158
1180	1.460283403
1181	1.460111334
1182	1.459696501
1183	1.459457471
1184	1.459063242
1185	1.458481132
1186	1.458235828
1187	1.457882267
1188	1.457393062
1189	1.45722641
1190	1.457048701
1191	1.456557914
1192	1.456091235
1193	1.45580324
1194	1.455614608
1195	1.455145948
1196	1.454843825
1197	1.454691542
1198	1.45430757
1199	1.45398749
1200	1.453787043
1201	1.453526231
1202	1.453115007
1203	1.45286774
1204	1.452599958
1205	1.452161888
1206	1.451827169
1207	1.451527413
1208	1.451166891
1209	1.450956958
1210	1.450684084
1211	1.450556282
1212	1.45014644
1213	1.449903336
1214	1.449685975
1215	1.449490371
1216	1.449354146
1217	1.44908266
1218	1.448772774
1219	1.448283664
1220	1.448071836
1221	1.447689824
1222	1.44722159
1223	1.44683442
1224	1.446492006
1225	1.445981355
1226	1.445623347
1227	1.445096262
1228	1.444818166
1229	1.444403879
1230	1.443980689
1231	1.443605687
1232	1.443205822
1233	1.44289914
1234	1.442590702
1235	1.44230446
1236	1.441818006
1237	1.441263841
1238	1.440719636
1239	1.440461123
1240	1.440269219
1241	1.440059745
1242	1.439736791
1243	1.439296515
1244	1.438929117
1245	1.438758367
1246	1.438330725
1247	1.437823861
1248	1.437407488
1249	1.437075934
1250	1.436550435
1251	1.436454107
1252	1.436131321
1253	1.435607144
1254	1.435315571
1255	1.434941062
1256	1.434687806
1257	1.43430036
1258	1.434091807
1259	1.433729077
1260	1.433343637
1261	1.43295134
1262	1.43236315
1263	1.431995262
1264	1.431641465
1265	1.431183261
1266	1.430930713
1267	1.430582444
1268	1.430131863
1269	1.429687589
1270	1.429361945
1271	1.429173868
1272	1.42870459
1273	1.428527719
1274	1.428140924
1275	1.427752634
1276	1.427547373
1277	1.427418635
1278	1.427084652
1279	1.426791168
1280	1.426539258
1281	1.42615645
1282	1.425793037
1283	1.425379087
1284	1.425137071
1285	1.424793198
1286	1.424487738
1287	1.424234035
1288	1.423903552
1289	1.423707089
1290	1.423483542
1291	1.423090526
1292	1.422826956
1293	1.422737922
1294	1.422560241
1295	1.422295209
1296	1.421917339
1297	1.421651613
1298	1.421334852
1299	1.421200738
1300	1.420801289
1301	1.42041955
1302	1.420110644
1303	1.41971843
1304	1.419313421
1305	1.419145103
1306	1.418973142
1307	1.418690811
1308	1.418368405
1309	1.418027005
1310	1.417744796
1311	1.41747787
1312	1.417239244
1313	1.416995398
1314	1.416668965
1315	1.41613044
1316	1.416085214
1317	1.415707219
1318	1.415378218
1319	1.41503791
1320	1.41459219
1321	1.414287487
1322	1.414118873
1323	1.41385903
1324	1.413715717
1325	1.413296869
1326	1.412897116
1327	1.412584274
1328	1.412432244
1329	1.41215343
1330	1.411915322
1331	1.411561705
1332	1.411328183
1333	1.410969527
1334	1.410806166
1335	1.410554703
1336	1.410340183
1337	1.410179502
1338	1.410020703
1339	1.409819188
1340	1.409395791
1341	1.408985264
1342	1.408574786
1343	1.408337293
1344	1.408105279
1345	1.407930294
1346	1.4075828
1347	1.40726132
1348	1.407119032
1349	1.406787831
1350	1.406438099
1351	1.406234177
1352	1.405979329
1353	1.405570086
1354	1.405178306
1355	1.404877663
1356	1.404671085
1357	1.404347575
1358	1.404007111
1359	1.403577801
1360	1.403421313
1361	1.403031212
1362	1.402865892
1363	1.402673973
1364	1.402284868
1365	1.402068477
1366	1.401777192
1367	1.401452128
1368	1.401123042
1369	1.400955535
1370	1.400787808
1371	1.400408949
1372	1.400063005
1373	1.399815112
1374	1.399607004
1375	1.399370278
1376	1.399007376
1377	1.398551988
1378	1.398442329
1379	1.398218635
1380	1.397871593
1381	1.397653833
1382	1.397431304
1383	1.397247244
1384	1.396979062
1385	1.396591937
1386	1.3961893
1387	1.395982862
1388	1.39578547
1389	1.395614142
1390	1.39525828
1391	1.394963508
1392	1.394701833
1393	1.394519341
1394	1.394182115
1395	1.393988985
1396	1.393646775
1397	1.393529425
1398	1.393237521
1399	1.393035021
1400	1.392629694
1401	1.392329637
1402	1.392189191
1403	1.391873478
1404	1.391479507
1405	1.391038835
1406	1.390641571
1407	1.390434953
1408	1.390027612
1409	1.389874763
1410	1.389370154
1411	1.389286865
1412	1.389110098
1413	1.388842961
1414	1.38844319
1415	1.388101064
1416	1.387783141
1417	1.38756275
1418	1.387130146
1419	1.386796321
1420	1.386550159
1421	1.386183429
1422	1.385959239
1423	1.385553349
1424	1.385198941
1425	1.38493457
1426	1.384791692
1427	1.384624779
1428	1.38421935
1429	1.383766887
1430	1.383571314
1431	1.383240615
1432	1.382897748
1433	1.382712184
1434	1.382575905
1435	1.382305483
1436	1.382033679
1437	1.381773644
1438	1.381385829
1439	1.381282754
1440	1.381125055
1441	1.380874478
1442	1.380738185
1443	1.380588425
1444	1.380316995
1445	1.379964323
1446	1.379717303
1447	1.379531223
1448	1.379423372
1449	1.378984684
1450	1.378888195
1451	1.378834063
1452	1.378474697
1453	1.37816034
1454	1.377946126
1455	1.377735751
1456	1.377633872
1457	1.377447733
1458	1.377144301
1459	1.37682803
1460	1.376692651
1461	1.376587598
1462	1.376265894
1463	1.375811247
1464	1.375573659
1465	1.375213416
1466	1.374816454
1467	1.374445146
1468	1.374195782
1469	1.373786862
1470	1.373335818
1471	1.37312745
1472	1.372894998
1473	1.372534965
1474	1.372308735
1475	1.371844246
1476	1.371687174
1477	1.371541139
1478	1.371132429
1479	1.370777064
1480	1.370371888
1481	1.36986631
1482	1.369528686
1483	1.369286271
1484	1.368784395
1485	1.368619027
1486	1.368206789
1487	1.367973961
1488	1.367610919
1489	1.367472854
1490	1.367028146
1491	1.366701206
1492	1.36630249
1493	1.366107075
1494	1.365781265
1495	1.365482819
1496	1.365312871
1497	1.365076364
1498	1.364835101
1499	1.364679131
1500	1.364490211
1501	1.364128858
1502	1.363878042
1503	1.363669972
1504	1.363514082
1505	1.36306306
1506	1.362753806
1507	1.362278961
1508	1.36208897
1509	1.361850721
1510	1.361667064
1511	1.361479723
1512	1.36133511
1513	1.360865492
1514	1.360489298
1515	1.360343319
1516	1.360052574
1517	1.359797364
1518	1.359550197
1519	1.359372718
1520	1.359011245
1521	1.358822077
1522	1.358496067
1523	1.358088804
1524	1.357746081
1525	1.357569586
1526	1.357263421
1527	1.356805795
1528	1.356651799
1529	1.356277783
1530	1.356004888
1531	1.355633297
1532	1.355255903
1533	1.35506942
1534	1.354865665
1535	1.354503815
1536	1.354195761
1537	1.353830546
1538	1.353506036
1539	1.353356095
1540	1.353004069
1541	1.352743652
1542	1.35244278
1543	1.35215689
1544	1.35197102
1545	1.35173902
1546	1.351359106
1547	1.351281452
1548	1.351011135
1549	1.350794531
1550	1.350590152
1551	1.350306361
1552	1.349940014
1553	1.349654406
1554	1.34923455
1555	1.349009383
1556	1.348605533
1557	1.348533471
1558	1.348230428
1559	1.348165702
1560	1.347789145
1561	1.347558957
1562	1.347383695
1563	1.347091718
1564	1.346944648
1565	1.346546146
1566	1.346251528
1567	1.346047159
1568	1.345515134
1569	1.345365581
1570	1.345042147
1571	1.344790032
1572	1.344570045
1573	1.344157145
1574	1.344008178
1575	1.343746727
1576	1.343600058
1577	1.343196176
1578	1.342905235
1579	1.342669951
1580	1.342438151
1581	1.342047732
1582	1.341789714
1583	1.341543804
1584	1.341280875
1585	1.340934408
1586	1.340663268
1587	1.340309691
1588	1.339982556
1589	1.339570049
1590	1.339282479
1591	1.33914297
1592	1.338933759
1593	1.338630434
1594	1.338319001
1595	1.338106544
1596	1.337784043
1597	1.337452591
1598	1.33699532
1599	1.336878003
1600	1.336634361
1601	1.33631843
1602	1.336193288
1603	1.336039033
1604	1.335472046
1605	1.335228812
1606	1.335022221
1607	1.334810042
1608	1.334616416
1609	1.334572239
1610	1.334415199
1611	1.334332509
1612	1.334171299
1613	1.333737364
1614	1.33356407
1615	1.333365085
1616	1.333168818
1617	1.333090947
1618	1.332750142
1619	1.332645816
1620	1.332507809
1621	1.332196148
1622	1.332020043
1623	1.331709738
1624	1.331197435
1625	1.330879494
1626	1.330756041
1627	1.330563187
1628	1.330233872
1629	1.329912403
1630	1.329595061
1631	1.329458788
1632	1.329334613
1633	1.329169455
1634	1.328825531
1635	1.328676546
1636	1.328373432
1637	1.328227277
1638	1.32787869
1639	1.327655784
1640	1.327437114
1641	1.327201643
1642	1.327087792
1643	1.326707224
1644	1.326362097
1645	1.325905789
1646	1.325833491
1647	1.325511775
1648	1.325188225
1649	1.325079232
1650	1.324826139
1651	1.324700007
1652	1.324290681
1653	1.32415941
1654	1.324021825
1655	1.323644518
1656	1.32350642
1657	1.323364485
1658	1.323207953
1659	1.32303927
1660	1.322649542
1661	1.322275099
1662	1.32189858
1663	1.321685468
